sheet_id,gear_Tier,slot1_ID,slot1_LvlReq,slot2_ID,slot2_LvlReq,slot3_ID,slot3_LvlReq,slot4_ID,slot4_LvlReq,slot5_ID,slot5_LvlReq,slot6_ID,slot6_LvlReq,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,
Rhino,14,T2_Bio_Focus,76,T14_Rhino,80,T14_Bio_Damage,80,T14_Bio_Resist,78,T14_Bio_Armor,75,T14_Bio_Health,79,76473,6401,4422,548,2246,0,0,0,0,0,0,0,
Rhino,15,T2_Bio_Focus,1000,T15_Rhino,85,T15_Bio_Damage,1000,T15_Bio_Resist,1000,T15_Bio_Armor,1000,T15_Bio_Health,1000,95590,8001,5527,609,2498,0,0,0,0,0,0,0,
Rhino,16,T3_Bio_Focus,1000,T16_Rhino,1000,T16_Bio_Damage,1000,T16_Bio_Resist,1000,T16_Bio_Armor,1000,T16_Bio_Health,1000,119489,10002,6909,676,2770,0,0,0,0,0,0,0,
Rhino,17,T3_Bio_Focus,1000,T17_Rhino,1000,T17_Bio_Damage,1000,T17_Bio_Resist,1000,T17_Bio_Armor,1000,T17_Bio_Health,1000,149360,12502,8637,747,3064,0,0,0,0,0,0,0,
Rhino,18,T4_Bio_Focus,1000,T18_Rhino,1000,T18_Bio_Damage,1000,T18_Bio_Resist,1000,T18_Bio_Armor,1000,T18_Bio_Health,1000,186699,15628,10796,824,3380,0,0,0,0,0,0,0,
Rhino,19,T4_Bio_Focus,1000,T19_Rhino,1000,T19_Bio_Damage,1000,T19_Bio_Resist,1000,T19_Bio_Armor,1000,T19_Bio_Health,1000,233376,19535,13496,908,3721,0,0,0,0,0,0,0,
Rhino,20,T4_Bio_Focus,1000,T20_Rhino,1000,T20_Bio_Damage,1000,T20_Bio_Resist,1000,T20_Bio_Armor,1000,T20_Bio_Health,1000,291718,24417,16868,997,4089,0,0,0,0,0,0,0,
RocketRaccoon,0,,0,,0,,0,,0,,0,,0,51,26,2,32,38,0,0,0,0,0,0,0,
RocketRaccoon,1,Green_Focus_Mat,1,T1_RocketRaccoon,1,Green_Damage_Mat,2,Green_Resist_Mat,3,T1_NoArmor,1,Green_Health_Mat,4,322,168,16,53,64,0,0,0,0,0,0,0,
RocketRaccoon,2,T2_Tech_Focus,4,T2_RocketRaccoon,4,T2_Tech_Damage,7,T2_Tech_Resist,11,Green_Armor_Mat,5,Green_Health_Mat,12,819,356,40,82,98,0,0,0,0,0,0,0,
RocketRaccoon,3,T2_Tech_Focus,18,T3_RocketRaccoon,12,T3_Tech_Damage,15,T3_Tech_Resist,16,T2_Tech_Armor,12,T2_Tech_Health,14,1522,566,75,113,136,0,0,0,0,0,0,0,
RocketRaccoon,4,T4_Tech_Focus,23,T4_RocketRaccoon,18,T4_Tech_Damage,18,T4_Tech_Resist,18,T3_Tech_Armor,24,T2_Tech_Health,22,2770,802,137,149,178,0,0,0,0,0,0,0,
RocketRaccoon,5,T4_Tech_Focus,24,T5_RocketRaccoon,24,T5_Tech_Damage,30,T5_Tech_Resist,28,T3_Tech_Armor,27,T2_Tech_Health,28,4084,1064,202,188,226,0,0,0,0,0,0,0,
RocketRaccoon,6,T6_Tech_Focus,31,T6_RocketRaccoon,30,T6_Tech_Damage,33,T6_Tech_Resist,30,T5_Tech_Armor,34,T3_Tech_Health,36,5722,1355,283,232,278,0,0,0,0,0,0,0,
RocketRaccoon,7,T6_Tech_Focus,42,T7_RocketRaccoon,36,T7_Tech_Damage,36,T7_Tech_Resist,38,T6_Tech_Armor,41,T4_Tech_Health,41,8375,1678,414,281,337,0,0,0,0,0,0,0,
RocketRaccoon,8,T8_Tech_Focus,46,T8_RocketRaccoon,42,T8_Tech_Damage,47,T8_Tech_Resist,43,T7_Tech_Armor,42,T5_Tech_Health,48,11723,2036,579,334,401,0,0,0,0,0,0,0,
RocketRaccoon,9,T8_Tech_Focus,48,T9_RocketRaccoon,48,T9_Tech_Damage,48,T9_Tech_Resist,52,T7_Tech_Armor,54,T6_Tech_Health,52,14933,2432,738,394,473,0,0,0,0,0,0,0,
RocketRaccoon,10,T10_Tech_Focus,55,T10_RocketRaccoon,54,T10_Tech_Damage,54,T10_Tech_Resist,57,T8_Tech_Armor,60,T7_Tech_Health,57,18714,2868,925,460,552,0,0,0,0,0,0,0,
RocketRaccoon,11,T10_Tech_Focus,61,T11_RocketRaccoon,60,T11_Tech_Damage,61,T11_Tech_Resist,60,T8_Tech_Armor,65,T8_Tech_Health,61,21307,3266,1053,520,624,0,0,0,0,0,0,0,
RocketRaccoon,12,T12_Tech_Focus,70,T12_RocketRaccoon,65,T12_Tech_Damage,65,T12_Tech_Resist,66,T9_Tech_Armor,69,T9_Tech_Health,66,24117,3696,1192,584,701,0,0,0,0,0,0,0,
RocketRaccoon,13,T13_Tech_Focus,75,T13_RocketRaccoon,75,T13_Tech_Damage,70,T13_Tech_Resist,73,T10_Tech_Armor,74,T11_Tech_Health,71,37683,5775,1862,1636,1963,0,0,0,0,0,0,0,
RocketRaccoon,14,T14_Tech_Focus,79,T14_RocketRaccoon,80,T14_Tech_Damage,78,T14_Tech_Resist,80,T12_Tech_Armor,76,T12_Tech_Health,75,47103,7220,2328,1826,2191,0,0,0,0,0,0,0,
RocketRaccoon,15,T15_Tech_Focus,1000,T15_RocketRaccoon,85,T15_Tech_Damage,1000,T15_Tech_Resist,1000,T13_Tech_Armor,1000,T12_Tech_Health,1000,58878,9024,2909,2031,2437,0,0,0,0,0,0,0,
RocketRaccoon,16,T16_Tech_Focus,1000,T16_RocketRaccoon,1000,T16_Tech_Damage,1000,T16_Tech_Resist,1000,T14_Tech_Armor,1000,T13_Tech_Health,1000,73598,11280,3637,2252,2702,0,0,0,0,0,0,0,
RocketRaccoon,17,T17_Tech_Focus,1000,T17_RocketRaccoon,1000,T17_Tech_Damage,1000,T17_Tech_Resist,1000,T15_Tech_Armor,1000,T14_Tech_Health,1000,91997,14100,4546,2491,2989,0,0,0,0,0,0,0,
RocketRaccoon,18,T18_Tech_Focus,1000,T18_RocketRaccoon,1000,T18_Tech_Damage,1000,T18_Tech_Resist,1000,T16_Tech_Armor,1000,T15_Tech_Health,1000,114996,17625,5682,2748,3298,0,0,0,0,0,0,0,
RocketRaccoon,19,T19_Tech_Focus,1000,T19_RocketRaccoon,1000,T19_Tech_Damage,1000,T19_Tech_Resist,1000,T17_Tech_Armor,1000,T16_Tech_Health,1000,143746,22032,7103,3025,3630,0,0,0,0,0,0,0,
RocketRaccoon,20,T20_Tech_Focus,1000,T20_RocketRaccoon,1000,T20_Tech_Damage,1000,T20_Tech_Resist,1000,T18_Tech_Armor,1000,T17_Tech_Health,1000,179682,27539,8878,3324,3989,0,0,0,0,0,0,0,
Ronan,0,,0,,0,,0,,0,,0,,0,78,21,5,51,48,0,10,0,0,0,0,0,
Ronan,1,Green_Focus_Mat,2,T1_Ronan,1,Green_Damage_Mat,1,Green_Resist_Mat,1,Green_Armor_Mat,4,Green_Health_Mat,3,491,134,29,85,80,0,10,0,0,0,0,0,
Ronan,2,Green_Focus_Mat,5,T2_Ronan,4,T2_Mystic_Damage,12,T2_Mystic_Resist,4,T2_Mystic_Armor,4,T2_Mystic_Health,9,1253,285,73,130,122,0,10,0,0,0,0,0,
Ronan,3,T3_Mystic_Focus,18,T3_Ronan,12,T3_Mystic_Damage,15,T3_Mystic_Resist,15,T2_Mystic_Armor,12,T3_Mystic_Health,15,2328,453,134,181,170,0,10,0,0,0,0,0,
Ronan,4,T3_Mystic_Focus,18,T4_Ronan,18,T4_Mystic_Damage,23,T4_Mystic_Resist,22,T4_Mystic_Armor,21,T4_Mystic_Health,24,4237,642,245,238,223,0,10,0,0,0,0,0,
Ronan,5,T5_Mystic_Focus,24,T5_Ronan,24,T5_Mystic_Damage,24,T5_Mystic_Resist,26,T4_Mystic_Armor,30,T5_Mystic_Health,25,6245,851,360,301,282,0,10,0,0,0,0,0,
Ronan,6,T5_Mystic_Focus,36,T6_Ronan,30,T6_Mystic_Damage,35,T6_Mystic_Resist,34,T6_Mystic_Armor,30,T6_Mystic_Health,34,8752,1084,505,371,348,0,10,0,0,0,0,0,
Ronan,7,T7_Mystic_Focus,41,T7_Ronan,36,T7_Mystic_Damage,40,T7_Mystic_Resist,39,T6_Mystic_Armor,42,T7_Mystic_Health,36,12809,1343,739,449,421,0,10,0,0,0,0,0,
Ronan,8,T7_Mystic_Focus,42,T8_Ronan,42,T8_Mystic_Damage,48,T8_Mystic_Resist,45,T8_Mystic_Armor,43,T8_Mystic_Health,42,17930,1629,1034,535,502,0,10,0,0,0,0,0,
Ronan,9,T9_Mystic_Focus,51,T9_Ronan,48,T9_Mystic_Damage,52,T9_Mystic_Resist,51,T8_Mystic_Armor,48,T9_Mystic_Health,54,22838,1946,1318,630,591,0,10,0,0,0,0,0,
Ronan,10,T9_Mystic_Focus,57,T10_Ronan,54,T10_Mystic_Damage,60,T10_Mystic_Resist,56,T10_Mystic_Armor,54,T10_Mystic_Health,59,28621,2294,1651,736,690,0,10,0,0,0,0,0,
Ronan,11,T11_Mystic_Focus,64,T11_Ronan,60,T11_Mystic_Damage,62,T11_Mystic_Resist,60,T10_Mystic_Armor,65,T11_Mystic_Health,60,32588,2612,1880,831,779,0,10,0,0,0,0,0,
Ronan,12,T11_Mystic_Focus,66,T12_Ronan,65,T12_Mystic_Damage,65,T12_Mystic_Resist,65,T12_Mystic_Armor,69,T12_Mystic_Health,70,36884,2957,2128,935,876,0,10,0,0,0,0,0,
Ronan,13,T13_Mystic_Focus,70,T13_Ronan,75,T13_Mystic_Damage,74,T13_Mystic_Resist,70,T13_Mystic_Armor,72,T13_Mystic_Health,75,57633,4620,3325,2618,2454,0,10,0,0,0,0,0,
Ronan,14,T14_Mystic_Focus,78,T14_Ronan,80,T14_Mystic_Damage,79,T14_Mystic_Resist,80,T14_Mystic_Armor,75,T14_Mystic_Health,77,72040,5776,4156,2922,2739,0,10,0,0,0,0,0,
Ronan,15,T15_Mystic_Focus,1000,T15_Ronan,85,T15_Mystic_Damage,1000,T15_Mystic_Resist,1000,T15_Mystic_Armor,1000,T15_Mystic_Health,1000,90048,7219,5195,3250,3047,0,10,0,0,0,0,0,
Ronan,16,T16_Mystic_Focus,1000,T16_Ronan,1000,T16_Mystic_Damage,1000,T16_Mystic_Resist,1000,T16_Mystic_Armor,1000,T16_Mystic_Health,1000,112562,9024,6494,3603,3378,0,10,0,0,0,0,0,
Ronan,17,T17_Mystic_Focus,1000,T17_Ronan,1000,T17_Mystic_Damage,1000,T17_Mystic_Resist,1000,T17_Mystic_Armor,1000,T17_Mystic_Health,1000,140702,11280,8118,3986,3737,0,10,0,0,0,0,0,
Ronan,18,T18_Mystic_Focus,1000,T18_Ronan,1000,T18_Mystic_Damage,1000,T18_Mystic_Resist,1000,T18_Mystic_Armor,1000,T18_Mystic_Health,1000,175876,14100,10146,4397,4122,0,10,0,0,0,0,0,
Ronan,19,T19_Mystic_Focus,1000,T19_Ronan,1000,T19_Mystic_Damage,1000,T19_Mystic_Resist,1000,T19_Mystic_Armor,1000,T19_Mystic_Health,1000,219847,17626,12684,4840,4538,0,10,0,0,0,0,0,
Ronan,20,T20_Mystic_Focus,1000,T20_Ronan,1000,T20_Mystic_Damage,1000,T20_Mystic_Resist,1000,T20_Mystic_Armor,1000,T20_Mystic_Health,1000,274807,22031,15854,5318,4986,0,10,0,0,0,0,0,
Sabretooth,0,,0,,0,,0,,0,,0,,0,78,17,2,29,16,0,0,0,0,0,0,0,
Sabretooth,1,Green_Focus_Mat,4,T1_Sabretooth,1,Green_Damage_Mat,1,Green_Resist_Mat,3,T1_NoArmor,1,Green_Health_Mat,3,492,107,11,48,27,0,0,0,0,0,0,0,
Sabretooth,2,Green_Focus_Mat,8,T2_Sabretooth,4,T2_Mutant_Damage,6,Green_Resist_Mat,6,Green_Armor_Mat,4,T2_Mutant_Health,12,1253,228,29,73,41,0,0,0,0,0,0,0,
Sabretooth,3,T2_Mutant_Focus,13,T3_Sabretooth,12,T3_Mutant_Damage,12,Green_Resist_Mat,16,Green_Armor_Mat,18,T3_Mutant_Health,15,2328,362,54,102,57,0,0,0,0,0,0,0,
Sabretooth,4,T2_Mutant_Focus,22,T4_Sabretooth,18,T4_Mutant_Damage,23,Green_Resist_Mat,18,T2_Mutant_Armor,23,T4_Mutant_Health,24,4236,513,98,134,74,0,0,0,0,0,0,0,
Sabretooth,5,T3_Mutant_Focus,24,T5_Sabretooth,24,T5_Mutant_Damage,24,Green_Resist_Mat,30,T2_Mutant_Armor,26,T5_Mutant_Health,24,6246,681,144,169,94,0,0,0,0,0,0,0,
Sabretooth,6,T3_Mutant_Focus,36,T6_Sabretooth,30,T6_Mutant_Damage,32,Green_Resist_Mat,30,T3_Mutant_Armor,31,T6_Mutant_Health,30,8751,868,202,209,116,0,0,0,0,0,0,0,
Sabretooth,7,T4_Mutant_Focus,36,T7_Sabretooth,36,T7_Mutant_Damage,39,T2_Mutant_Resist,42,T4_Mutant_Armor,38,T7_Mutant_Health,41,12808,1074,296,252,140,0,0,0,0,0,0,0,
Sabretooth,8,T5_Mutant_Focus,45,T8_Sabretooth,42,T8_Mutant_Damage,42,T2_Mutant_Resist,45,T5_Mutant_Armor,48,T8_Mutant_Health,42,17929,1303,414,301,167,0,0,0,0,0,0,0,
Sabretooth,9,T6_Mutant_Focus,52,T9_Sabretooth,48,T9_Mutant_Damage,49,T3_Mutant_Resist,54,T5_Mutant_Armor,48,T9_Mutant_Health,53,22839,1556,527,355,197,0,0,0,0,0,0,0,
Sabretooth,10,T7_Mutant_Focus,56,T10_Sabretooth,54,T10_Mutant_Damage,55,T3_Mutant_Resist,58,T6_Mutant_Armor,54,T10_Mutant_Health,60,28621,1836,660,414,230,0,0,0,0,0,0,0,
Sabretooth,11,T8_Mutant_Focus,60,T11_Sabretooth,60,T11_Mutant_Damage,61,T4_Mutant_Resist,60,T6_Mutant_Armor,65,T11_Mutant_Health,61,32588,2090,752,468,260,0,0,0,0,0,0,0,
Sabretooth,12,T9_Mutant_Focus,65,T12_Sabretooth,65,T12_Mutant_Damage,69,T4_Mutant_Resist,68,T6_Mutant_Armor,65,T12_Mutant_Health,70,36885,2366,851,526,292,0,0,0,0,0,0,0,
Sabretooth,13,T12_Mutant_Focus,70,T13_Sabretooth,75,T12_Mutant_Damage,74,T3_Mutant_Resist,70,T7_Mutant_Armor,72,T13_Mutant_Health,75,57633,3696,1330,1472,818,0,0,0,0,0,0,0,
Sabretooth,14,T13_Mutant_Focus,78,T14_Sabretooth,80,T13_Mutant_Damage,75,T4_Mutant_Resist,77,T9_Mutant_Armor,79,T14_Mutant_Health,80,72040,4620,1663,1643,913,0,0,0,0,0,0,0,
Sabretooth,15,T13_Mutant_Focus,1000,T15_Sabretooth,85,T14_Mutant_Damage,1000,T5_Mutant_Resist,1000,T11_Mutant_Armor,1000,T15_Mutant_Health,1000,90048,5775,2078,1828,1016,0,0,0,0,0,0,0,
Sabretooth,16,T14_Mutant_Focus,1000,T16_Sabretooth,1000,T15_Mutant_Damage,1000,T6_Mutant_Resist,1000,T12_Mutant_Armor,1000,T16_Mutant_Health,1000,112562,7219,2598,2027,1126,0,0,0,0,0,0,0,
Sabretooth,17,T15_Mutant_Focus,1000,T17_Sabretooth,1000,T16_Mutant_Damage,1000,T7_Mutant_Resist,1000,T13_Mutant_Armor,1000,T17_Mutant_Health,1000,140702,9024,3247,2242,1246,0,0,0,0,0,0,0,
Sabretooth,18,T16_Mutant_Focus,1000,T18_Sabretooth,1000,T17_Mutant_Damage,1000,T8_Mutant_Resist,1000,T14_Mutant_Armor,1000,T18_Mutant_Health,1000,175876,11280,4059,2473,1374,0,0,0,0,0,0,0,
Sabretooth,19,T17_Mutant_Focus,1000,T19_Sabretooth,1000,T18_Mutant_Damage,1000,T9_Mutant_Resist,1000,T15_Mutant_Armor,1000,T19_Mutant_Health,1000,219847,14100,5074,2723,1513,0,0,0,0,0,0,0,
Sabretooth,20,T18_Mutant_Focus,1000,T20_Sabretooth,1000,T19_Mutant_Damage,1000,T10_Mutant_Resist,1000,T16_Mutant_Armor,1000,T20_Mutant_Health,1000,274807,17625,6342,2992,1662,0,0,0,0,0,0,0,
ScarletWitch,0,,0,,0,,0,,0,,0,,0,60,25,0,54,54,0,0,0,0,0,0,0,
ScarletWitch,1,Green_Focus_Mat,1,T1_ScarletWitch,1,Green_Damage_Mat,1,Green_Resist_Mat,1,T1_NoArmor,3,Green_Health_Mat,4,378,156,0,90,90,0,0,0,0,0,0,0,
ScarletWitch,2,T2_Mystic_Focus,4,T2_ScarletWitch,4,T2_Mystic_Damage,11,T2_Mystic_Resist,6,T1_NoArmor,11,Green_Health_Mat,12,964,332,0,139,139,0,0,0,0,0,0,0,
ScarletWitch,3,T3_Mystic_Focus,16,T3_ScarletWitch,12,T3_Mystic_Damage,12,T3_Mystic_Resist,14,T1_NoArmor,12,T3_Mystic_Health,18,1791,529,0,192,192,0,0,0,0,0,0,0,
ScarletWitch,4,T4_Mystic_Focus,24,T4_ScarletWitch,18,T4_Mystic_Damage,18,T4_Mystic_Resist,23,T1_NoArmor,19,T3_Mystic_Health,19,3258,748,0,253,253,0,0,0,0,0,0,0,
ScarletWitch,5,T5_Mystic_Focus,24,T5_ScarletWitch,24,T5_Mystic_Damage,30,T5_Mystic_Resist,29,T1_NoArmor,29,T5_Mystic_Health,29,4804,993,0,320,320,0,0,0,0,0,0,0,
ScarletWitch,6,T6_Mystic_Focus,35,T6_ScarletWitch,30,T6_Mystic_Damage,30,T6_Mystic_Resist,30,T1_NoArmor,36,T5_Mystic_Health,30,6732,1265,0,394,394,0,0,0,0,0,0,0,
ScarletWitch,7,T7_Mystic_Focus,42,T7_ScarletWitch,36,T7_Mystic_Damage,40,T7_Mystic_Resist,41,T1_NoArmor,41,T7_Mystic_Health,36,9852,1567,0,477,477,0,0,0,0,0,0,0,
ScarletWitch,8,T8_Mystic_Focus,44,T8_ScarletWitch,42,T8_Mystic_Damage,48,T8_Mystic_Resist,47,T1_NoArmor,42,T7_Mystic_Health,47,13792,1900,0,569,569,0,0,0,0,0,0,0,
ScarletWitch,9,T9_Mystic_Focus,52,T9_ScarletWitch,48,T9_Mystic_Damage,51,T9_Mystic_Resist,48,T1_NoArmor,54,T9_Mystic_Health,50,17568,2270,0,670,670,0,0,0,0,0,0,0,
ScarletWitch,10,T10_Mystic_Focus,58,T10_ScarletWitch,54,T10_Mystic_Damage,60,T10_Mystic_Resist,56,T1_NoArmor,55,T9_Mystic_Health,54,22016,2677,0,782,782,0,0,0,0,0,0,0,
ScarletWitch,11,T11_Mystic_Focus,65,T11_ScarletWitch,60,T11_Mystic_Damage,60,T11_Mystic_Resist,62,T1_NoArmor,60,T11_Mystic_Health,64,25068,3048,0,883,883,0,0,0,0,0,0,0,
ScarletWitch,12,T12_Mystic_Focus,70,T12_ScarletWitch,65,T12_Mystic_Damage,67,T12_Mystic_Resist,65,T1_NoArmor,67,T11_Mystic_Health,68,28373,3450,0,993,993,0,0,0,0,0,0,0,
ScarletWitch,13,T13_Mystic_Focus,70,T13_ScarletWitch,75,T13_Mystic_Damage,74,T13_Mystic_Resist,70,T1_NoArmor,72,T13_Mystic_Health,75,44333,5390,0,2781,2781,0,0,0,0,0,0,0,
ScarletWitch,14,T14_Mystic_Focus,78,T14_ScarletWitch,80,T14_Mystic_Damage,79,T14_Mystic_Resist,80,T1_NoArmor,75,T14_Mystic_Health,77,55415,6738,0,3104,3104,0,0,0,0,0,0,0,
ScarletWitch,15,T15_Mystic_Focus,1000,T15_ScarletWitch,85,T15_Mystic_Damage,1000,T15_Mystic_Resist,1000,T1_NoArmor,1000,T15_Mystic_Health,1000,69268,8422,0,3453,3453,0,0,0,0,0,0,0,
ScarletWitch,16,T16_Mystic_Focus,1000,T16_ScarletWitch,1000,T16_Mystic_Damage,1000,T16_Mystic_Resist,1000,T1_NoArmor,1000,T16_Mystic_Health,1000,86586,10528,0,3828,3828,0,0,0,0,0,0,0,
ScarletWitch,17,T17_Mystic_Focus,1000,T17_ScarletWitch,1000,T17_Mystic_Damage,1000,T17_Mystic_Resist,1000,T1_NoArmor,1000,T17_Mystic_Health,1000,108232,13160,0,4235,4235,0,0,0,0,0,0,0,
ScarletWitch,18,T18_Mystic_Focus,1000,T18_ScarletWitch,1000,T18_Mystic_Damage,1000,T18_Mystic_Resist,1000,T1_NoArmor,1000,T18_Mystic_Health,1000,135289,16450,0,4672,4672,0,0,0,0,0,0,0,
ScarletWitch,19,T19_Mystic_Focus,1000,T19_ScarletWitch,1000,T19_Mystic_Damage,1000,T19_Mystic_Resist,1000,T1_NoArmor,1000,T19_Mystic_Health,1000,169113,20563,0,5143,5143,0,0,0,0,0,0,0,
ScarletWitch,20,T20_Mystic_Focus,1000,T20_ScarletWitch,1000,T20_Mystic_Damage,1000,T20_Mystic_Resist,1000,T1_NoArmor,1000,T20_Mystic_Health,1000,211390,25703,0,5651,5651,0,0,0,0,0,0,0,
ScientistSupreme,0,,0,,0,,0,,0,,0,,0,72,16,2,32,54,0,0,0,0,0,0,0,
ScientistSupreme,1,Green_Focus_Mat,4,T1_ScientistSupreme,1,Green_Damage_Mat,1,Green_Resist_Mat,2,T1_NoArmor,3,Green_Health_Mat,2,454,97,9,53,89,0,0,0,0,0,0,0,
ScientistSupreme,2,Green_Focus_Mat,12,T2_ScientistSupreme,4,Green_Damage_Mat,4,T2_Tech_Resist,10,T1_NoArmor,10,T2_Tech_Health,8,1157,206,23,82,136,0,0,0,0,0,0,0,
ScientistSupreme,3,T3_Tech_Focus,18,T3_ScientistSupreme,12,T2_Tech_Damage,12,T2_Tech_Resist,12,Green_Armor_Mat,15,T3_Tech_Health,12,2149,328,43,113,189,0,0,0,0,0,0,0,
ScientistSupreme,4,T3_Tech_Focus,19,T4_ScientistSupreme,18,T3_Tech_Damage,24,T4_Tech_Resist,18,T2_Bio_Armor,21,T4_Tech_Health,18,3910,465,78,149,248,0,0,0,0,0,0,0,
ScientistSupreme,5,T5_Tech_Focus,30,T5_ScientistSupreme,24,T4_Tech_Damage,24,T4_Tech_Resist,27,T2_Bio_Armor,24,T5_Tech_Health,29,5765,617,115,188,314,0,0,0,0,0,0,0,
ScientistSupreme,6,T5_Tech_Focus,30,T6_ScientistSupreme,30,T5_Tech_Damage,30,T6_Tech_Resist,30,T3_Bio_Armor,36,T6_Tech_Health,32,8078,786,162,232,388,0,0,0,0,0,0,0,
ScientistSupreme,7,T7_Tech_Focus,37,T7_ScientistSupreme,36,T6_Tech_Damage,36,T6_Tech_Resist,39,T3_Tech_Armor,42,T7_Tech_Health,41,11823,974,236,281,469,0,0,0,0,0,0,0,
ScientistSupreme,8,T7_Tech_Focus,48,T8_ScientistSupreme,42,T7_Tech_Damage,44,T8_Tech_Resist,47,T3_Tech_Armor,42,T8_Tech_Health,42,16550,1181,331,334,558,0,0,0,0,0,0,0,
ScientistSupreme,9,T9_Tech_Focus,48,T9_ScientistSupreme,48,T7_Tech_Damage,48,T8_Tech_Resist,51,T3_Tech_Armor,49,T9_Tech_Health,54,21082,1410,422,394,658,0,0,0,0,0,0,0,
ScientistSupreme,10,T9_Tech_Focus,54,T10_ScientistSupreme,54,T8_Tech_Damage,55,T10_Tech_Resist,56,T3_Tech_Armor,55,T10_Tech_Health,60,26420,1664,528,460,768,0,0,0,0,0,0,0,
ScientistSupreme,11,T11_Tech_Focus,63,T11_ScientistSupreme,60,T9_Tech_Damage,60,T10_Tech_Resist,61,T3_Tech_Armor,65,T11_Tech_Health,63,30081,1894,602,520,868,0,0,0,0,0,0,0,
ScientistSupreme,12,T11_Tech_Focus,68,T12_ScientistSupreme,65,T10_Tech_Damage,65,T12_Tech_Resist,67,T4_Tech_Armor,70,T12_Tech_Health,67,34048,2144,681,584,976,0,0,0,0,0,0,0,
ScientistSupreme,13,T13_Tech_Focus,72,T13_ScientistSupreme,75,T12_Tech_Damage,74,T13_Tech_Resist,70,T6_Tech_Armor,70,T13_Tech_Health,75,53200,3350,1064,1636,2732,0,0,0,0,0,0,0,
ScientistSupreme,14,T14_Tech_Focus,79,T14_ScientistSupreme,80,T13_Tech_Damage,77,T14_Tech_Resist,75,T8_Tech_Armor,80,T14_Tech_Health,78,66498,4187,1330,1826,3049,0,0,0,0,0,0,0,
ScientistSupreme,15,T15_Tech_Focus,1000,T15_ScientistSupreme,85,T14_Tech_Damage,1000,T15_Tech_Resist,1000,T10_Tech_Armor,1000,T15_Tech_Health,1000,83122,5234,1662,2031,3392,0,0,0,0,0,0,0,
ScientistSupreme,16,T16_Tech_Focus,1000,T16_ScientistSupreme,1000,T15_Tech_Damage,1000,T16_Tech_Resist,1000,T11_Tech_Armor,1000,T16_Tech_Health,1000,103903,6542,2078,2252,3761,0,0,0,0,0,0,0,
ScientistSupreme,17,T17_Tech_Focus,1000,T17_ScientistSupreme,1000,T16_Tech_Damage,1000,T17_Tech_Resist,1000,T12_Tech_Armor,1000,T17_Tech_Health,1000,129878,8178,2598,2491,4160,0,0,0,0,0,0,0,
ScientistSupreme,18,T18_Tech_Focus,1000,T18_ScientistSupreme,1000,T17_Tech_Damage,1000,T18_Tech_Resist,1000,T13_Tech_Armor,1000,T18_Tech_Health,1000,162347,10223,3247,2748,4589,0,0,0,0,0,0,0,
ScientistSupreme,19,T19_Tech_Focus,1000,T19_ScientistSupreme,1000,T18_Tech_Damage,1000,T19_Tech_Resist,1000,T14_Tech_Armor,1000,T19_Tech_Health,1000,202936,12779,4059,3025,5052,0,0,0,0,0,0,0,
ScientistSupreme,20,T20_Tech_Focus,1000,T20_ScientistSupreme,1000,T19_Tech_Damage,1000,T20_Tech_Resist,1000,T15_Tech_Armor,1000,T20_Tech_Health,1000,253668,15972,5073,3324,5551,0,0,0,0,0,0,0,
Scream,0,,0,,0,,0,,0,,0,,0,63,26,4,43,35,0,0,0,0,0,0,0,
Scream,1,Green_Focus_Mat,1,T1_Scream,1,Green_Damage_Mat,1,Green_Resist_Mat,4,Green_Armor_Mat,2,Green_Health_Mat,2,397,164,23,72,58,0,0,0,0,0,0,0,
Scream,2,Green_Focus_Mat,8,T2_Scream,4,T2_Bio_Damage,5,Green_Resist_Mat,4,T2_Bio_Armor,8,T2_Bio_Health,12,1012,346,58,111,90,0,0,0,0,0,0,0,
Scream,3,T2_Bio_Focus,18,T3_Scream,12,T3_Bio_Damage,13,T2_Bio_Resist,12,T3_Bio_Armor,12,T3_Bio_Health,12,1881,552,107,153,124,0,0,0,0,0,0,0,
Scream,4,T3_Bio_Focus,18,T4_Scream,18,T4_Bio_Damage,19,T3_Bio_Resist,24,T4_Bio_Armor,21,T4_Bio_Health,23,3422,781,196,201,164,0,0,0,0,0,0,0,
Scream,5,T4_Bio_Focus,28,T5_Scream,24,T5_Bio_Damage,25,T4_Bio_Resist,26,T4_Bio_Armor,30,T5_Bio_Health,24,5044,1035,288,254,207,0,0,0,0,0,0,0,
Scream,6,T5_Bio_Focus,36,T6_Scream,30,T6_Bio_Damage,30,T5_Bio_Resist,34,T6_Bio_Armor,30,T6_Bio_Health,35,7069,1320,404,313,255,0,0,0,0,0,0,0,
Scream,7,T6_Bio_Focus,39,T7_Scream,36,T7_Bio_Damage,41,T6_Bio_Resist,36,T6_Bio_Armor,39,T7_Bio_Health,42,10346,1634,591,379,309,0,0,0,0,0,0,0,
Scream,8,T7_Bio_Focus,44,T8_Scream,42,T8_Bio_Damage,42,T7_Bio_Resist,48,T8_Bio_Armor,45,T8_Bio_Health,46,14482,1983,827,451,367,0,0,0,0,0,0,0,
