gear_ID,gear_Tier,health,damage,armor,focus,resist,crit_Damage,crit_Chance,speed,dodge_Chance,block_Chance,block_Amount,accuracy,picture,crafting_Part1_ID,crafting_Part1_Count,crafting_Part2_ID,crafting_Part2_Count,crafting_Part3_ID,crafting_Part3_Count,crafting_Cost,
T14_Rescue,14,4500,250,0,80,0,0,0,0,0,0,0,0,Gear_Rescue,Orange_Tech_Mat,4,Orange_Tech_Health_Mat,4,Orange_energy2,25,14000,
T15_Rescue,15,5000,300,0,100,0,0,0,0,0,0,0,0,Gear_Rescue,Orange_Tech_Mat,7,Orange_Tech_Health_Mat,6,Orange_energy2,35,15000,
T16_Rescue,16,5500,350,0,100,0,0,0,0,0,0,0,0,Gear_Rescue,Red_Tech_Mat,100,Red_Tech_Health_Mat,100,Red_energy2,100,1000000,
T17_Rescue,17,6000,400,0,123,0,0,0,0,0,0,0,0,Gear_Rescue,Red_Tech_Mat,100,Red_Tech_Health_Mat,100,Red_energy2,100,1000000,
T18_Rescue,18,6000,500,0,130,0,0,0,0,0,0,0,0,Gear_Rescue,Red_Tech_Mat,100,Red_Tech_Health_Mat,100,Red_energy2,100,1000000,
T19_Rescue,19,7000,600,0,150,0,0,0,0,0,0,0,0,Gear_Rescue,Red_Tech_Mat,100,Red_Tech_Health_Mat,100,Red_energy2,100,1000000,
T20_Rescue,20,10000,700,0,160,0,0,0,0,0,0,0,0,Gear_Rescue,White_Tech_Mat,100,White_Tech_Health_Mat,100,White_energy2,100,1000000,
T1_Rhino,1,200,0,5,0,0,0,0,0,0,0,0,0,Gear_Rhino,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Rhino,2,200,0,10,0,0,0,0,0,0,0,0,0,Gear_Rhino,Green_Bio_Mat,1,Green_Health_Mat,1,,0,1100,
T3_Rhino,3,300,0,15,0,0,0,0,0,0,0,0,0,Gear_Rhino,Green_Bio_Mat,1,Green_Health_Mat,1,Green_Armor_Mat,1,1900,
T4_Rhino,4,600,0,20,0,0,0,0,0,0,0,0,0,Gear_Rhino,Blue_Bio_Mat,1,Blue_Bio_Health_Mat,1,Blue_Bio_Armor_Mat,1,2200,
T5_Rhino,5,600,0,25,0,0,0,0,0,0,0,0,0,Gear_Rhino,Blue_Bio_Mat,1,Blue_Bio_Health_Mat,1,Blue_Bio_Armor_Mat,1,2400,
T6_Rhino,6,800,0,30,0,0,0,0,0,0,0,0,0,Gear_Rhino,Blue_Bio_Mat,2,Blue_Bio_Health_Mat,2,Blue_Bio_Armor_Mat,2,2800,
T7_Rhino,7,800,0,40,0,0,0,0,0,0,0,0,0,Gear_Rhino,Blue_Bio_Mat,3,Blue_Bio_Health_Mat,2,Blue_Bio_Armor_Mat,2,3400,
T8_Rhino,8,800,0,40,0,0,0,0,0,0,0,0,0,Gear_Rhino,Purple_Bio_Mat,1,Purple_Bio_Health_Mat,1,Purple_Bio_Armor_Mat,1,4600,
T9_Rhino,9,850,0,50,0,0,0,0,0,0,0,0,0,Gear_Rhino,Purple_Bio_Mat,1,Purple_Bio_Health_Mat,2,Purple_Bio_Armor_Mat,2,5800,
T10_Rhino,10,850,0,50,0,0,0,0,0,0,0,0,0,Gear_Rhino,Purple_Bio_Mat,4,Purple_Bio_Health_Mat,3,Purple_metal2,8,7300,
T11_Rhino,11,1000,0,60,0,0,0,0,0,0,0,0,0,Gear_Rhino,Purple_Bio_Mat,5,Purple_Bio_Health_Mat,5,Purple_metal2,10,9200,
T12_Rhino,12,1300,0,70,0,0,0,0,0,0,0,0,0,Gear_Rhino,Orange_Bio_Mat,1,Orange_Bio_Health_Mat,2,Orange_metal2,12,10000,
T13_Rhino,13,5000,0,100,0,0,0,0,0,0,0,0,0,Gear_Rhino,Orange_Bio_Mat,2,Orange_Bio_Health_Mat,3,Orange_metal2,24,13000,
T14_Rhino,14,5000,0,150,0,0,0,0,0,0,0,0,0,Gear_Rhino,Orange_Bio_Mat,4,Orange_Bio_Health_Mat,4,Orange_metal2,25,14000,
T15_Rhino,15,6000,0,200,0,0,0,0,0,0,0,0,0,Gear_Rhino,Orange_Bio_Mat,7,Orange_Bio_Health_Mat,6,Orange_metal2,35,15000,
T16_Rhino,16,7000,0,300,0,0,0,0,0,0,0,0,0,Gear_Rhino,Red_Bio_Mat,100,Red_Bio_Health_Mat,100,Red_metal2,100,1000000,
T17_Rhino,17,8000,0,400,0,0,0,0,0,0,0,0,0,Gear_Rhino,Red_Bio_Mat,100,Red_Bio_Health_Mat,100,Red_metal2,100,1000000,
T18_Rhino,18,10000,0,500,0,0,0,0,0,0,0,0,0,Gear_Rhino,Red_Bio_Mat,100,Red_Bio_Health_Mat,100,Red_metal2,100,1000000,
T19_Rhino,19,15000,0,600,0,0,0,0,0,0,0,0,0,Gear_Rhino,Red_Bio_Mat,100,Red_Bio_Health_Mat,100,Red_metal2,100,1000000,
T20_Rhino,20,17000,0,800,0,0,0,0,0,0,0,0,0,Gear_Rhino,White_Bio_Mat,100,White_Bio_Health_Mat,100,White_metal2,100,1000000,
T1_RocketRaccoon,1,0,45,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_RocketRaccoon,2,0,60,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Green_Tech_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_RocketRaccoon,3,0,65,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Green_Tech_Mat,1,Green_Damage_Mat,1,Green_Resist_Mat,1,1900,
T4_RocketRaccoon,4,0,75,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Resist_Mat,1,2200,
T5_RocketRaccoon,5,0,85,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Blue_Tech_Mat,1,Blue_Tech_Damage_Mat,1,Blue_Tech_Resist_Mat,1,2400,
T6_RocketRaccoon,6,0,90,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Blue_Tech_Mat,2,Blue_Tech_Damage_Mat,2,Blue_Tech_Resist_Mat,2,2800,
T7_RocketRaccoon,7,0,110,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Blue_Tech_Mat,3,Blue_Tech_Damage_Mat,2,Blue_Tech_Resist_Mat,2,3400,
T8_RocketRaccoon,8,0,120,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,1,Purple_Tech_Resist_Mat,1,4600,
T9_RocketRaccoon,9,0,125,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Purple_Tech_Mat,1,Purple_Tech_Damage_Mat,2,Purple_Tech_Resist_Mat,2,5800,
T10_RocketRaccoon,10,0,127,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Purple_Tech_Mat,4,Purple_Tech_Damage_Mat,3,Purple_metal3,8,7300,
T11_RocketRaccoon,11,0,129,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Purple_Tech_Mat,5,Purple_Tech_Damage_Mat,5,Purple_metal3,10,9200,
T12_RocketRaccoon,12,0,130,5,5,0,0,0,0,0,0,0,0,Gear_RocketRaccoon,Orange_Tech_Mat,1,Orange_Tech_Damage_Mat,2,Orange_metal3,12,10000,
T13_RocketRaccoon,13,2200,400,40,0,35,0,0,0,0,0,0,0,Gear_RocketRaccoon,Orange_Tech_Mat,2,Orange_Tech_Damage_Mat,3,Orange_metal3,24,13000,
T14_RocketRaccoon,14,2300,500,45,0,40,0,0,0,0,0,0,0,Gear_RocketRaccoon,Orange_Tech_Mat,4,Orange_Tech_Damage_Mat,4,Orange_metal3,25,14000,
T15_RocketRaccoon,15,2400,600,50,0,45,0,0,0,0,0,0,0,Gear_RocketRaccoon,Orange_Tech_Mat,7,Orange_Tech_Damage_Mat,6,Orange_metal3,35,15000,
T16_RocketRaccoon,16,2500,700,55,0,50,0,0,0,0,0,0,0,Gear_RocketRaccoon,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal3,100,1000000,
T17_RocketRaccoon,17,2600,800,60,0,55,0,0,0,0,0,0,0,Gear_RocketRaccoon,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal3,100,1000000,
T18_RocketRaccoon,18,3000,1000,65,0,60,0,0,0,0,0,0,0,Gear_RocketRaccoon,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal3,100,1000000,
T19_RocketRaccoon,19,3500,1400,70,0,65,0,0,0,0,0,0,0,Gear_RocketRaccoon,Red_Tech_Mat,100,Red_Tech_Damage_Mat,100,Red_metal3,100,1000000,
T20_RocketRaccoon,20,4000,1700,75,0,70,0,0,0,0,0,0,0,Gear_RocketRaccoon,White_Tech_Mat,100,White_Tech_Damage_Mat,100,White_metal3,100,1000000,
T1_Ronan,1,150,20,0,20,10,0,0,0,0,0,0,0,Gear_Ronan,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Ronan,2,150,25,0,20,10,0,0,0,0,0,0,0,Gear_Ronan,Green_Mystic_Mat,1,Green_Focus_Mat,1,,0,1100,
T3_Ronan,3,220,30,0,20,15,0,0,0,0,0,0,0,Gear_Ronan,Green_Mystic_Mat,1,Green_Focus_Mat,1,Green_Resist_Mat,1,1900,
T4_Ronan,4,370,35,0,25,15,0,0,0,0,0,0,0,Gear_Ronan,Blue_Mystic_Mat,1,Blue_Mystic_Focus_Mat,1,Blue_Mystic_Resist_Mat,1,2200,
T5_Ronan,5,400,40,0,25,20,0,0,0,0,0,0,0,Gear_Ronan,Blue_Mystic_Mat,1,Blue_Mystic_Focus_Mat,1,Blue_Mystic_Resist_Mat,1,2400,
T6_Ronan,6,540,45,0,30,25,0,0,0,0,0,0,0,Gear_Ronan,Blue_Mystic_Mat,2,Blue_Mystic_Focus_Mat,2,Blue_Mystic_Resist_Mat,2,2800,
T7_Ronan,7,600,50,0,30,25,0,0,0,0,0,0,0,Gear_Ronan,Blue_Mystic_Mat,3,Blue_Mystic_Focus_Mat,2,Blue_Mystic_Resist_Mat,2,3400,
T8_Ronan,8,700,55,0,35,30,0,0,0,0,0,0,0,Gear_Ronan,Purple_Mystic_Mat,1,Purple_Mystic_Focus_Mat,1,Purple_Mystic_Resist_Mat,1,4600,
T9_Ronan,9,750,55,0,35,30,0,0,0,0,0,0,0,Gear_Ronan,Purple_Mystic_Mat,1,Purple_Mystic_Focus_Mat,2,Purple_Mystic_Resist_Mat,2,5800,
T10_Ronan,10,800,55,0,40,30,0,0,0,0,0,0,0,Gear_Ronan,Purple_Mystic_Mat,4,Purple_Mystic_Focus_Mat,3,Purple_magic2,8,7300,
T11_Ronan,11,840,60,0,40,30,0,0,0,0,0,0,0,Gear_Ronan,Purple_Mystic_Mat,5,Purple_Mystic_Focus_Mat,5,Purple_magic2,10,9200,
T12_Ronan,12,880,60,0,40,30,0,0,0,0,0,0,0,Gear_Ronan,Orange_Mystic_Mat,1,Orange_Mystic_Focus_Mat,2,Orange_magic2,12,10000,
T13_Ronan,13,3000,150,100,100,70,0,0,0,0,0,0,0,Gear_Ronan,Orange_Mystic_Mat,2,Orange_Mystic_Focus_Mat,3,Orange_magic2,24,13000,
T14_Ronan,14,3500,200,150,105,80,0,0,0,0,0,0,0,Gear_Ronan,Orange_Mystic_Mat,4,Orange_Mystic_Focus_Mat,4,Orange_magic2,25,14000,
T15_Ronan,15,4000,250,200,110,90,0,0,0,0,0,0,0,Gear_Ronan,Orange_Mystic_Mat,7,Orange_Mystic_Focus_Mat,6,Orange_magic2,35,15000,
T16_Ronan,16,4500,300,250,115,100,0,0,0,0,0,0,0,Gear_Ronan,Red_Mystic_Mat,100,Red_Mystic_Focus_Mat,100,Red_magic2,100,1000000,
T17_Ronan,17,6000,350,300,120,110,0,0,0,0,0,0,0,Gear_Ronan,Red_Mystic_Mat,100,Red_Mystic_Focus_Mat,100,Red_magic2,100,1000000,
T18_Ronan,18,7500,400,400,125,120,0,0,0,0,0,0,0,Gear_Ronan,Red_Mystic_Mat,100,Red_Mystic_Focus_Mat,100,Red_magic2,100,1000000,
T19_Ronan,19,9500,600,450,130,125,0,0,0,0,0,0,0,Gear_Ronan,Red_Mystic_Mat,100,Red_Mystic_Focus_Mat,100,Red_magic2,100,1000000,
T20_Ronan,20,11500,700,650,135,130,0,0,0,0,0,0,0,Gear_Ronan,White_Mystic_Mat,100,White_Mystic_Focus_Mat,100,White_magic2,100,1000000,
T1_Sabretooth,1,180,10,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Sabretooth,2,220,10,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Green_Mutant_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_Sabretooth,3,300,15,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Green_Mutant_Mat,1,Green_Damage_Mat,1,Green_Health_Mat,1,1900,
T4_Sabretooth,4,600,15,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Blue_Mutant_Mat,1,Blue_Mutant_Damage_Mat,1,Blue_Mutant_Health_Mat,1,2200,
T5_Sabretooth,5,650,20,0,5,0,0,0,0,0,0,0,0,Gear_Sabretooth,Blue_Mutant_Mat,1,Blue_Mutant_Damage_Mat,1,Blue_Mutant_Health_Mat,1,2400,
T6_Sabretooth,6,800,20,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Blue_Mutant_Mat,2,Blue_Mutant_Damage_Mat,2,Blue_Mutant_Health_Mat,2,2800,
T7_Sabretooth,7,1000,25,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Blue_Mutant_Mat,3,Blue_Mutant_Damage_Mat,2,Blue_Mutant_Health_Mat,2,3400,
T8_Sabretooth,8,1050,25,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Purple_Mutant_Mat,1,Purple_Mutant_Damage_Mat,1,Purple_Mutant_Health_Mat,1,4600,
T9_Sabretooth,9,1100,30,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Purple_Mutant_Mat,1,Purple_Mutant_Damage_Mat,2,Purple_Mutant_Health_Mat,2,5800,
T10_Sabretooth,10,1150,30,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Purple_Mutant_Mat,4,Purple_Mutant_Damage_Mat,3,Purple_equipment1,8,7300,
T11_Sabretooth,11,1150,35,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Purple_Mutant_Mat,5,Purple_Mutant_Damage_Mat,5,Purple_equipment1,10,9200,
T12_Sabretooth,12,1300,40,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Orange_Mutant_Mat,1,Orange_Mutant_Damage_Mat,2,Orange_equipment1,12,10000,
T13_Sabretooth,13,5000,100,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Orange_Mutant_Mat,2,Orange_Mutant_Damage_Mat,3,Orange_equipment1,24,13000,
T14_Sabretooth,14,7000,150,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Orange_Mutant_Mat,4,Orange_Mutant_Damage_Mat,4,Orange_equipment1,25,14000,
T15_Sabretooth,15,9000,200,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Orange_Mutant_Mat,7,Orange_Mutant_Damage_Mat,6,Orange_equipment1,35,15000,
T16_Sabretooth,16,11000,250,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Red_Mutant_Mat,100,Red_Mutant_Damage_Mat,100,Red_equipment1,100,1000000,
T17_Sabretooth,17,13000,300,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Red_Mutant_Mat,100,Red_Mutant_Damage_Mat,100,Red_equipment1,100,1000000,
T18_Sabretooth,18,16000,350,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Red_Mutant_Mat,100,Red_Mutant_Damage_Mat,100,Red_equipment1,100,1000000,
T19_Sabretooth,19,20000,400,0,10,0,0,0,0,0,0,0,0,Gear_Sabretooth,Red_Mutant_Mat,100,Red_Mutant_Damage_Mat,100,Red_equipment1,100,1000000,
T20_Sabretooth,20,25000,450,0,15,0,0,0,0,0,0,0,0,Gear_Sabretooth,White_Mutant_Mat,100,White_Mutant_Damage_Mat,100,White_equipment1,100,1000000,
T1_ScarletWitch,1,0,35,0,20,20,0,0,0,0,0,0,0,Gear_ScarletWitch,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_ScarletWitch,2,0,50,0,20,20,0,0,0,0,0,0,0,Gear_ScarletWitch,Green_Mystic_Mat,1,Green_Focus_Mat,1,,0,1100,
T3_ScarletWitch,3,0,55,0,21,20,0,0,0,0,0,0,0,Gear_ScarletWitch,Green_Mystic_Mat,1,Green_Focus_Mat,1,Green_Resist_Mat,1,1900,
T4_ScarletWitch,4,0,60,0,24,24,0,0,0,0,0,0,0,Gear_ScarletWitch,Blue_Mystic_Mat,1,Blue_Mystic_Focus_Mat,1,Blue_Mystic_Resist_Mat,1,2200,
T5_ScarletWitch,5,0,70,0,27,26,0,0,0,0,0,0,0,Gear_ScarletWitch,Blue_Mystic_Mat,1,Blue_Mystic_Focus_Mat,1,Blue_Mystic_Resist_Mat,1,2400,
T6_ScarletWitch,6,0,75,0,30,29,0,0,0,0,0,0,0,Gear_ScarletWitch,Blue_Mystic_Mat,2,Blue_Mystic_Focus_Mat,2,Blue_Mystic_Resist_Mat,2,2800,
T7_ScarletWitch,7,0,80,0,35,34,0,0,0,0,0,0,0,Gear_ScarletWitch,Blue_Mystic_Mat,3,Blue_Mystic_Focus_Mat,2,Blue_Mystic_Resist_Mat,2,3400,
T8_ScarletWitch,8,0,80,0,40,39,0,0,0,0,0,0,0,Gear_ScarletWitch,Purple_Mystic_Mat,1,Purple_Mystic_Focus_Mat,1,Purple_Mystic_Resist_Mat,1,4600,
T9_ScarletWitch,9,0,85,0,41,40,0,0,0,0,0,0,0,Gear_ScarletWitch,Purple_Mystic_Mat,1,Purple_Mystic_Focus_Mat,2,Purple_Mystic_Resist_Mat,2,5800,
T10_ScarletWitch,10,0,90,0,41,41,0,0,0,0,0,0,0,Gear_ScarletWitch,Purple_Mystic_Mat,4,Purple_Mystic_Focus_Mat,3,Purple_magic2,8,7300,
T11_ScarletWitch,11,0,95,0,42,41,0,0,0,0,0,0,0,Gear_ScarletWitch,Purple_Mystic_Mat,5,Purple_Mystic_Focus_Mat,5,Purple_magic2,10,9200,
T12_ScarletWitch,12,0,100,0,43,42,0,0,0,0,0,0,0,Gear_ScarletWitch,Orange_Mystic_Mat,1,Orange_Mystic_Focus_Mat,2,Orange_magic2,12,10000,
T13_ScarletWitch,13,1500,300,0,100,120,0,0,0,0,0,0,0,Gear_ScarletWitch,Orange_Mystic_Mat,2,Orange_Mystic_Focus_Mat,3,Orange_magic2,24,13000,
T14_ScarletWitch,14,2000,400,0,110,125,0,0,0,0,0,0,0,Gear_ScarletWitch,Orange_Mystic_Mat,4,Orange_Mystic_Focus_Mat,4,Orange_magic2,25,14000,
T15_ScarletWitch,15,2500,500,0,120,130,0,0,0,0,0,0,0,Gear_ScarletWitch,Orange_Mystic_Mat,7,Orange_Mystic_Focus_Mat,6,Orange_magic2,35,15000,
T16_ScarletWitch,16,3000,550,0,130,135,0,0,0,0,0,0,0,Gear_ScarletWitch,Red_Mystic_Mat,100,Red_Mystic_Focus_Mat,100,Red_magic2,100,1000000,
T17_ScarletWitch,17,4000,700,0,140,150,0,0,0,0,0,0,0,Gear_ScarletWitch,Red_Mystic_Mat,100,Red_Mystic_Focus_Mat,100,Red_magic2,100,1000000,
T18_ScarletWitch,18,5000,800,0,150,160,0,0,0,0,0,0,0,Gear_ScarletWitch,Red_Mystic_Mat,100,Red_Mystic_Focus_Mat,100,Red_magic2,100,1000000,
T19_ScarletWitch,19,6000,1100,0,160,170,0,0,0,0,0,0,0,Gear_ScarletWitch,Red_Mystic_Mat,100,Red_Mystic_Focus_Mat,100,Red_magic2,100,1000000,
T20_ScarletWitch,20,7500,1400,0,170,180,0,0,0,0,0,0,0,Gear_ScarletWitch,White_Mystic_Mat,100,White_Mystic_Focus_Mat,100,White_magic2,100,1000000,
T1_ScientistSupreme,1,100,0,0,7,17,0,0,0,0,0,0,0,Gear_ScientistSupreme,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_ScientistSupreme,2,160,0,0,7,17,0,0,0,0,0,0,0,Gear_ScientistSupreme,Green_Mystic_Mat,1,Green_Health_Mat,1,,0,1100,
T3_ScientistSupreme,3,250,0,0,7,22,0,0,0,0,0,0,0,Gear_ScientistSupreme,Green_Mystic_Mat,1,Green_Health_Mat,1,Green_Resist_Mat,1,1900,
T4_ScientistSupreme,4,410,0,0,7,22,0,0,0,0,0,0,0,Gear_ScientistSupreme,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Resist_Mat,1,2200,
T5_ScientistSupreme,5,440,0,0,7,28,0,0,0,0,0,0,0,Gear_ScientistSupreme,Blue_Mystic_Mat,1,Blue_Mystic_Health_Mat,1,Blue_Mystic_Resist_Mat,1,2400,
T6_ScientistSupreme,6,580,0,0,7,30,0,0,0,0,0,0,0,Gear_ScientistSupreme,Blue_Mystic_Mat,2,Blue_Mystic_Health_Mat,2,Blue_Mystic_Resist_Mat,2,2800,
T7_ScientistSupreme,7,640,0,0,7,35,0,0,0,0,0,0,0,Gear_ScientistSupreme,Blue_Mystic_Mat,3,Blue_Mystic_Health_Mat,2,Blue_Mystic_Resist_Mat,2,3400,
T8_ScientistSupreme,8,700,0,0,7,38,0,0,0,0,0,0,0,Gear_ScientistSupreme,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,1,Purple_Mystic_Resist_Mat,1,4600,
T9_ScientistSupreme,9,750,0,0,7,40,0,0,0,0,0,0,0,Gear_ScientistSupreme,Purple_Mystic_Mat,1,Purple_Mystic_Health_Mat,2,Purple_Mystic_Resist_Mat,2,5800,
T10_ScientistSupreme,10,800,0,0,7,40,0,0,0,0,0,0,0,Gear_ScientistSupreme,Purple_Mystic_Mat,4,Purple_Mystic_Health_Mat,3,Purple_energy4,8,7300,
T11_ScientistSupreme,11,860,0,0,7,42,0,0,0,0,0,0,0,Gear_ScientistSupreme,Purple_Mystic_Mat,5,Purple_Mystic_Health_Mat,5,Purple_energy4,10,9200,
T12_ScientistSupreme,12,950,0,0,7,42,0,0,0,0,0,0,0,Gear_ScientistSupreme,Orange_Mystic_Mat,1,Orange_Mystic_Health_Mat,2,Orange_energy4,12,10000,
T13_ScientistSupreme,13,4000,60,100,7,110,0,0,0,0,0,0,0,Gear_ScientistSupreme,Orange_Mystic_Mat,2,Orange_Mystic_Health_Mat,3,Orange_energy4,24,13000,
T14_ScientistSupreme,14,4500,70,105,7,120,0,0,0,0,0,0,0,Gear_ScientistSupreme,Orange_Mystic_Mat,4,Orange_Mystic_Health_Mat,4,Orange_energy4,25,14000,
T15_ScientistSupreme,15,5500,80,110,7,130,0,0,0,0,0,0,0,Gear_ScientistSupreme,Orange_Mystic_Mat,7,Orange_Mystic_Health_Mat,6,Orange_energy4,35,15000,
T16_ScientistSupreme,16,6500,90,115,7,140,0,0,0,0,0,0,0,Gear_ScientistSupreme,Red_Mystic_Mat,100,Red_Mystic_Health_Mat,100,Red_energy4,100,1000000,
T17_ScientistSupreme,17,8000,100,120,7,150,0,0,0,0,0,0,0,Gear_ScientistSupreme,Red_Mystic_Mat,100,Red_Mystic_Health_Mat,100,Red_energy4,100,1000000,
T18_ScientistSupreme,18,9000,125,125,7,160,0,0,0,0,0,0,0,Gear_ScientistSupreme,Red_Mystic_Mat,100,Red_Mystic_Health_Mat,100,Red_energy4,100,1000000,
T19_ScientistSupreme,19,11000,150,130,7,170,0,0,0,0,0,0,0,Gear_ScientistSupreme,Red_Mystic_Mat,100,Red_Mystic_Health_Mat,100,Red_energy4,100,1000000,
T20_ScientistSupreme,20,13500,200,135,7,180,0,0,0,0,0,0,0,Gear_ScientistSupreme,White_Mystic_Mat,100,White_Mystic_Health_Mat,100,White_energy4,100,1000000,
T1_Scream,1,0,10,0,5,3,0,0,0,0,0,0,0,Gear_Scream,Green_Damage_Mat,1,Green_Focus_Mat,1,,0,0,
T2_Scream,2,0,20,0,5,3,0,0,0,0,0,0,0,Gear_Scream,Green_Bio_Mat,1,Green_Damage_Mat,1,,0,1100,
T3_Scream,3,0,30,0,5,3,0,0,0,0,0,0,0,Gear_Scream,Green_Bio_Mat,1,Green_Damage_Mat,1,Green_Focus_Mat,1,1900,
T4_Scream,4,0,40,0,10,5,0,0,0,0,0,0,0,Gear_Scream,Blue_Bio_Mat,1,Blue_Bio_Damage_Mat,1,Blue_Bio_Focus_Mat,1,2200,
T5_Scream,5,0,50,0,10,5,0,0,0,0,0,0,0,Gear_Scream,Blue_Bio_Mat,1,Blue_Bio_Damage_Mat,1,Blue_Bio_Focus_Mat,1,2400,
T6_Scream,6,0,60,0,10,5,0,0,0,0,0,0,0,Gear_Scream,Blue_Bio_Mat,2,Blue_Bio_Damage_Mat,2,Blue_Bio_Focus_Mat,2,2800,
T7_Scream,7,0,70,0,15,7,0,0,0,0,0,0,0,Gear_Scream,Blue_Bio_Mat,3,Blue_Bio_Damage_Mat,2,Blue_Bio_Focus_Mat,2,3400,
T8_Scream,8,0,80,0,15,7,0,0,0,0,0,0,0,Gear_Scream,Purple_Bio_Mat,1,Purple_Bio_Damage_Mat,1,Purple_Bio_Focus_Mat,1,4600,
T9_Scream,9,0,90,0,15,9,0,0,0,0,0,0,0,Gear_Scream,Purple_Bio_Mat,1,Purple_Bio_Damage_Mat,2,Purple_Bio_Focus_Mat,2,5800,
T10_Scream,10,0,100,0,20,9,0,0,0,0,0,0,0,Gear_Scream,Purple_Bio_Mat,4,Purple_Bio_Damage_Mat,3,Purple_serum1,8,7300,
T11_Scream,11,0,120,0,20,11,0,0,0,0,0,0,0,Gear_Scream,Purple_Bio_Mat,5,Purple_Bio_Damage_Mat,5,Purple_serum1,10,9200,
T12_Scream,12,0,150,0,25,11,0,0,0,0,0,0,0,Gear_Scream,Orange_Bio_Mat,1,Orange_Bio_Damage_Mat,2,Orange_serum1,12,10000,
T13_Scream,13,0,200,0,30,13,0,0,0,0,0,0,0,Gear_Scream,Orange_Bio_Mat,2,Orange_Bio_Damage_Mat,3,Orange_serum1,24,13000,
T14_Scream,14,0,300,0,40,15,0,0,0,0,0,0,0,Gear_Scream,Orange_Bio_Mat,4,Orange_Bio_Damage_Mat,4,Orange_serum1,25,14000,
T15_Scream,15,0,400,0,50,20,0,0,0,0,0,0,0,Gear_Scream,Orange_Bio_Mat,7,Orange_Bio_Damage_Mat,6,Orange_serum1,35,15000,
T16_Scream,16,0,500,0,60,25,0,0,0,0,0,0,0,Gear_Scream,Red_Bio_Mat,100,Red_Bio_Damage_Mat,100,Red_serum1,100,1000000,
T17_Scream,17,0,700,0,70,30,0,0,0,0,0,0,0,Gear_Scream,Red_Bio_Mat,100,Red_Bio_Damage_Mat,100,Red_serum1,100,1000000,
T18_Scream,18,0,900,0,80,35,0,0,0,0,0,0,0,Gear_Scream,Red_Bio_Mat,100,Red_Bio_Damage_Mat,100,Red_serum1,100,1000000,
T19_Scream,19,0,1200,0,90,40,0,0,0,0,0,0,0,Gear_Scream,Red_Bio_Mat,100,Red_Bio_Damage_Mat,100,Red_serum1,100,1000000,
T20_Scream,20,0,1500,0,100,50,0,0,0,0,0,0,0,Gear_Scream,White_Bio_Mat,100,White_Bio_Damage_Mat,100,White_serum1,100,1000000,
