id,translation
ID_OF_DE_T3MAT_50,Save on these T3 Ability Materials and power up your characters. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_DE_T3MAT_60,Save on these T3 Ability Materials and power up your characters. Get over <color=#fff568>60%</color> off when you buy now!
ID_OF_DE_T3MAT_70,Save on these T3 Ability Materials and power up your characters. Get over <color=#fff568>70%</color> off when you buy now!
ID_OF_DE_T3MAT_80,Save on these T3 Ability Materials and power up your characters. Get over <color=#fff568>80%</color> off when you buy now!
ID_OF_NA_T4MAT_01,Amazing T4 Offer
ID_OF_DE_T4MAT_30,Save on these T4 Ability Materials and power up your characters. Get over <color=#fff568>30%</color> off when you buy now!
ID_OF_DE_T4MAT_40,Save on these T4 Ability Materials and power up your characters. Get over <color=#fff568>40%</color> off when you buy now!
ID_OF_DE_T4MAT_50,Save on these T4 Ability Materials and power up your characters. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_DE_T4MAT_60,Save on these T4 Ability Materials and power up your characters. Get over <color=#fff568>60%</color> off when you buy now!
ID_OF_DE_T4MAT_75,Save on these T4 Ability Materials and power up your characters. Get over <color=#fff568>75%</color> off when you buy now!
ID_OF_DE_T4MAT_VAR,Save on these T4 Ability Materials and power up your characters. Get over <color=#fff568>{var1}%</color> off when you buy now!
ID_OF_NA_T4MAT_6_STAR_UNLOCK,6-star Unlock Offer: T4 Ability Materials
ID_OF_NA_HYDRA_SCIENTIST_OFFER_1,Hydra Scientist Offer
ID_OF_NA_HYDRA_GRENADIER_OFFER_1,Hydra Grenadier Offer
ID_OF_NA_HYDRA_RIFLE_TROOPER_OFFER_1,Hydra Rifle Trooper Offer
ID_OF_NA_HYDRA_ARMORED_GUARD_OFFER_1,Hydra Armored Guard Offer
ID_OF_NA_HYDRA_SNIPER_OFFER_1,Hydra Sniper Offer
ID_OF_DE_HYDRA_SCIENTIST_OFFER_1,Save big on <color=#fff568>Hydra Scientist shards</color> and strengthen your Hydra team!
ID_OF_DE_HYDRA_GRENADIER_OFFER_1,Save big on <color=#fff568>Hydra Grenadier shards</color> and strengthen your Hydra team!
ID_OF_DE_HYDRA_RIFLE_TROOPER_OFFER_1,Save big on <color=#fff568>Hydra Rifle Trooper shards</color> and strengthen your Hydra team!
ID_OF_DE_HYDRA_ARMORED_GUARD_OFFER_1,Save big on <color=#fff568>Hydra Armored Guard shards</color> and strengthen your Hydra team!
ID_OF_DE_HYDRA_SNIPER_OFFER_1,Save big on <color=#fff568>Hydra Sniper shards</color> and strengthen your Hydra team!
ID_OF_NA_ULTIMUS7_RAID_OFFER,Ultimus VII Raid Health Pack
ID_OF_DE_ULTIMUS7_RAID_OFFER,Get back in the fight with this giant bundle of Raid Health and take down Ultimus!\n*Items ignore resource capacity
ID_OF_NA_TADANO_MAC_OFFER_01,Tadano Mac JAPAN Offer
ID_OF_DE_TADANO_MAC_OFFER_01,Help celebrate the conquering of <color=#fff568>Dark Dimension III</color> with this offer that gives a <color=#fff568>3-Red Star Colossus</color> immediately and  <color=#fff568>50 shards</color> of Colossus over 7 days!
ID_OF_NA_EASTER2020_LEGACY_01,Legacy Orb Bundle
ID_OF_DE_EASTER2020_LEGACY_01,"Don't miss this exclusive deal! Save on <color=#fff568>100 Legacy Orbs</color> and strengthen your roster! "
ID_OF_DE_GOLDORB_80,Save <color=#fff568>over 80%</color> on this bundle of <color=#fff568>Gold Orbs</color> when you buy now!
ID_OF_NA_ELITE_6_ORB_01,Elite 6 Star Orb Offer
ID_OF_DE_ELITE_6_ORB_01,Take advantage of this exclusive offer and buy now! This orb will guarantee you a <color=#fff568>6-Red Star or higher</color> character!
ID_OF_NA_CHARITY_OFFER_01,Promotional Charity Offer
ID_OF_DE_CHARITY_OFFER_01,"All of the proceeds from this offer, after licensing and platform fees, will be donated to <color=#fff568>MedShare</color>. Due to differing VAT rates across regions, the total amount donated per purchase may vary. As an example, $5.00 of each purchase of this offer in the United States will be put towards charity."
ID_OF_NA_LE_GUARDIANS_BUNDLE_2,Guardians Raid Team
ID_OF_DE_LE_GUARDIANS_BUNDLE_2,"Unlock this <color=#fff568>3-Star Guardians team</color> and take on the Ultimus Raids. This bundle includes <color=#fff568>100 Shards</color> of:\n<color=#fff568>Rocket Raccoon, Groot, Mantis, Gamora, and Drax</color>"
ID_OF_NA_LE_DEFENDERS_BUNDLE_1,Defenders Team
ID_OF_DE_LE_DEFENDERS_BUNDLE_1,"Unlock this <color=#fff568>3-Star Defenders team</color> and battle against Ultimus! This bundle includes <color=#fff568>100 Shards</color> of:\n<color=#fff568>Daredevil, Iron Fist, Jessica Jones, Luke Cage, and Punisher</color>"
ID_OF_NA_LE_XMEN_BUNDLE_1,X-Men Team
ID_OF_DE_LE_XMEN_BUNDLE_1,"Unlock this <color=#fff568>4-Star X-Men team</color> and climb the Arena ranks! This bundle includes <color=#fff568>180 Shards</color> of:\n<color=#fff568>Cyclops, Colossus, Psylocke, Storm, and Wolverine</color>"
ID_OF_NA_ROCKET_3_REDSTAR,Red Star: Rocket Raccoon
ID_OF_DE_ROCKET_REDSTAR_VAR,Get a <color=#fff568>{var1} Red Star Rocket Raccoon</color> with this offer!
ID_OF_NA_SILVER_PROMOTION_CREDIT,Silver Promotion Credit Offer
ID_OF_DE_SILVER_PROMOTION_CREDIT_VAR,Get <color=#fff568>{var1} Silver Promotion Credits</color> to power up your roster!
ID_OF_DE_MEGAORB_VAR,"Save <color=#fff568>over {var1}%</color> with this offer and receive <color=#fff568>50-100 shards</color> of a marquee character, with no chance for minions!"
ID_OF_NA_GOLD_TRAINING_ORB,Special Orb Frenzy
ID_OF_DE_GOLD_TRAINING_ORB_VAR,Save <color=#fff568>over {var1}%</color> with this offer and strengthen your roster with <color=#fff568>{var2} Gold Orbs</color> and <color=#fff568>{var3} Training Orbs</color>!
ID_OF_NA_GOLD_PROMOTION_CREDIT,Gold Promotion Credit Offer
ID_OF_DE_GOLD_PROMOTION_CREDIT_VAR,Get <color=#fff568>{var1} Gold Promotion Credits</color> to power up your roster!
ID_OF_DE_OGEARBIT_VAR,Get this bundle of Superior gear parts to power up your characters' gear. Get over <color=#fff568>{var1}%</color> off when you buy now!
ID_OF_DE_OCATBIT_OFFER_VAR,Buy these Superior Basic Catalyst Parts and power up your characters' gear. Get over <color=#fff568>{var1}%</color> off when you buy now!
ID_OF_DE_CAPTAINMARVEL_OFFER_VAR,"Get <color=#fff568>{var1} Captain Marvel shards</color> with this offer and use her to clear enemy positive effects, hit for big damage, and ignite the battle with Binary form!"
ID_OF_DE_ORANGE_BIO_MINI_GT14_C1_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Syringes with each purchase!
ID_OF_DE_ORANGE_MUTANT_MINI_GT14_C1_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Chaotic Ribosomes with each purchase!
ID_OF_DE_ORANGE_MYSTIC_MINI_GT14_C1_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Sigils with each purchase!
ID_OF_DE_ORANGE_SKILL_MINI_GT14_C1_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Encoded Data with each purchase!
ID_OF_DE_ORANGE_TECH_MINI_GT14_C1_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Omnium Ores with each purchase!
ID_OF_DE_ORANGE_BIO_MINI_GT14_C5_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Marrow Extracts with each purchase!
ID_OF_DE_ORANGE_MUTANT_MINI_GT14_C5_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Isochronal Compounds with each purchase!
ID_OF_DE_ORANGE_MYSTIC_MINI_GT14_C5_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Shoggoth Ichors with each purchase!
ID_OF_DE_ORANGE_SKILL_MINI_GT14_C5_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Alpha Flight Cyphers with each purchase!
ID_OF_DE_ORANGE_TECH_MINI_GT14_C5_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Tachyon Conductors with each purchase!
ID_OF_DE_ORANGE_BIO_MINI_GT14_C9_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Molecular Scans with each purchase!
ID_OF_DE_ORANGE_MUTANT_MINI_GT14_C9_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Adaptive Pathogens with each purchase!
ID_OF_DE_ORANGE_MYSTIC_MINI_GT14_C9_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Celestial Lattices with each purchase!
ID_OF_DE_ORANGE_SKILL_MINI_GT14_C9_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Performance Trackers with each purchase!
ID_OF_DE_ORANGE_TECH_MINI_GT14_C9_01,Save <color=#fff568>over {var1}%</color> with this spectacular offer and get <color=#fff568>{var2}</color> Superior Nanites with each purchase!
ID_OF_NA_GOLD_6_STAR_UNLOCK,6-Star Unlock Offer: Gold
ID_OF_NA_VALUABLE_LESSONS_CHAR_1,Valuable Lessons Character Bundle
ID_OF_DE_VALUABLE_LESSONS_CHAR_1,Save on <color=#fff568>{var1} Mantis shards</color> and <color=#fff568>{var2} Drax shards</color> with this exclusive deal!
ID_OF_DE_VALUABLE_LESSONS_CHAR_2,Save on <color=#fff568>{var1} Ronan shards</color> and <color=#fff568>{var2} Korath shards</color> with this exclusive deal!
ID_OF_DE_MONTHLY_LEGACY_VAR_01,"Don't miss out on this exclusive monthly deal! Save on <color=#fff568>{var1} Legacy Orbs</color> and strengthen your roster! "
ID_OF_NA_COSMIC,Unlock Cosmic Campaign!
ID_OF_DE_COSMIC,"Get 100 shards of Drax, Nebula, and 3 KREE characters to unlock the Cosmic Campaign!"
ID_OF_NA_MYSTIC,Unlock Mystic Campaign!
ID_OF_DE_MYSTIC,"Get 100 shards of Yondu, Iron Fist, and Nobu!"
ID_OF_TAG_STAR_01,1 Star
ID_OF_TAG_STAR_02,2 Stars
ID_OF_TAG_STAR_03,3 Stars
ID_OF_TAG_STAR_04,4 Stars
ID_OF_TAG_STAR_HERO_01,1-Star Hero
ID_OF_TAG_STAR_HERO_02,2-Star Hero
ID_OF_TAG_STAR_HERO_03,3-Star Hero
ID_OF_TAG_STAR_HERO_04,4-Star Hero
ID_OF_TAG_STAR_VILLAIN_01,1-Star Villain
ID_OF_TAG_STAR_VILLAIN_02,2-Star Villain
ID_OF_TAG_STAR_VILLAIN_03,3-Star Villain
ID_OF_TAG_STAR_VILLAIN_04,4-Star Villain
ID_OF_TAG_STAR_UNLOCK_01,1-Star Unlock
ID_OF_TAG_STAR_UNLOCK_02,2-Star Unlock
ID_OF_TAG_STAR_UNLOCK_03,3-Star Unlock
ID_OF_TAG_STAR_UNLOCK_04,4-Star Unlock
ID_OFFER_SPECIAL_OFFER,Special Offer
ID_OF_NA_ARENA_CHARGES,Blitz Package
ID_OF_DE_ARENA_CHARGES,Get back in the fight with this bundle of Charges and move up the Blitz leaderboards using this <color=#fff568>AMAZING 50% DEAL</color>!
ID_OF_NA_COSMIC2,Cosmic Chaos
ID_OF_DE_COSMIC2,Fortify your roster with COSMIC characters and more for a limited time!
ID_OF_NA_COSMIC3,Cosmic Collection
ID_OF_DE_COSMIC3,Continue to fortify your roster with COSMIC characters and more for a limited time!
ID_OF_NA_GOLD,Gold Package
ID_OF_DE_GOLD,Replenish your Gold reserves to purchase supplies and upgrade your characters for <color=#fff568>50% OFF</color>!
ID_OF_NA_GUARDIAN,Special Guardians Offer
ID_OF_DE_GUARDIAN,"Purchase this limited time offer for 100 shards of Drax, Gamora, and Rocket Raccoon to help take on Ultimus!"
ID_OF_NA_NFBLACKWIDOW,S.H.I.E.L.D. Offer: Black Widow
ID_OF_DE_NFBLACKWIDOW,Strengthen your S.H.I.E.L.D. team with 30 Black Widow Shards and conquer the Fury's Elite Squad event!
ID_OF_NA_NFHAWKEYE,S.H.I.E.L.D. Offer: Hawkeye
ID_OF_DE_NFHAWKEYE,Strengthen your S.H.I.E.L.D. team with 30 Hawkeye Shards and conquer the Fury's Elite Squad event!
ID_OF_NA_NFQUAKE,S.H.I.E.L.D. Offer: Quake
ID_OF_DE_NFQUAKE,Strengthen your S.H.I.E.L.D. team with 30 Quake Shards and conquer the Fury's Elite Squad event!
ID_OF_DE_NFQUAKE_VAR,Strengthen your S.H.I.E.L.D. team with {var1} Quake Shards and conquer the Fury's Elite Squad event!
ID_OF_DE_NFQUAKE_25,Strengthen your S.H.I.E.L.D. team with 25 Quake Shards and conquer the Fury's Elite Squad event!
ID_OF_DE_NFQUAKE_50,Strengthen your S.H.I.E.L.D. team with 50 Quake Shards and conquer the Fury's Elite Squad event!
ID_OF_DE_NFQUAKE_70,Strengthen your S.H.I.E.L.D. team with 70 Quake Shards and conquer the Fury's Elite Squad event!
ID_OF_DE_NFQUAKE_100,Strengthen your S.H.I.E.L.D. team with 100 Quake Shards and conquer the Fury's Elite Squad event!
ID_OF_DE_NFQUAKE_150,Strengthen your S.H.I.E.L.D. team with 150 Quake Shards and conquer the Fury's Elite Squad event!
ID_OF_NA_TRAINING,Training Package
ID_OF_DE_TRAINING,Strengthen your characters with this bundle of Training Modules!
ID_OF_NA_VILLAIN,Full Villains Offer
ID_OF_DE_VILLAIN,Purchase this limited time offer for 45 Kingpin Shards and 45 Crossbones Shards to complete your squad for the VILLAINS UNITED campaign!
ID_OF_NA_VILLAIN2,Full Villains Offer
ID_OF_DE_VILLAIN2,Purchase this limited time offer for 45 Kingpin Shards and 45 Winter Soldier Shards to complete your squad for the VILLAINS UNITED campaign!
ID_OF_NA_VILLAIN3,Full Villains Offer
ID_OF_DE_VILLAIN3,Purchase this limited time offer for 45 Scientist Supreme Shards and 45 Bullseye Shards to complete your squad for the VILLAINS UNITED campaign!
ID_OF_NA_VILLAIN4,Full Villains Offer
ID_OF_DE_VILLAIN4,Purchase this limited time offer for 45 Kingpin Shards and 15 Mercenary Sniper Shards to complete your squad for the VILLAINS UNITED campaign!
ID_OF_NA_XP_GOLD10,Level 10 Training Pack
ID_OF_DE_XP_GOLD10,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_GOLD15,Level 15 Training Pack
ID_OF_DE_XP_GOLD15,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_GOLD20,Level 20 Training Pack
ID_OF_DE_XP_GOLD20,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_GOLD25,Level 25 Training Pack
ID_OF_DE_XP_GOLD25,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_GOLD30,Level 30 Training Pack
ID_OF_DE_XP_GOLD30,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_GOLD35,Level 35 Training Pack
ID_OF_DE_XP_GOLD35,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_GOLD40,Level 40 Training Pack
ID_OF_DE_XP_GOLD40,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_GOLD45,Level 45 Training Pack
ID_OF_DE_XP_GOLD45,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_GOLD50,Level 50 Training Pack
ID_OF_DE_XP_GOLD50,Get a BOOST and train your characters TO THE MAX with this AMAZING 50% OFF bundle!
ID_OF_NA_XP_TRAINING55,Level 55 Training Pack
ID_OF_NA_XP_TRAINING60,Level 60 Training Pack
ID_OF_NA_XP_TRAINING65,Level 65 Training Pack
ID_OF_NA_XP_TRAINING70,Level 70 Training Pack
ID_OF_NA_XP_TRAINING71,Level 71 Training Pack
ID_OF_NA_XP_TRAINING72,Level 72 Training Pack
ID_OF_NA_XP_TRAINING73,Level 73 Training Pack
ID_OF_NA_XP_TRAINING74,Level 74 Training Pack
ID_OF_NA_XP_TRAINING75,Level 75 Training Pack
ID_OF_DE_XP_TRAINING_50,Get a BOOST and train your characters TO THE MAX with this AMAZING <color=#fff568>50%</color> OFF bundle!
ID_OF_DE_XP_TRAINING_60,Get a BOOST and train your characters TO THE MAX with this AMAZING <color=#fff568>60%</color> OFF bundle!
ID_OF_NA_IRONMAN,Elite S.H.I.E.L.D. Agents
ID_OF_DE_IRONMAN,Purchase this limited time offer for elite S.H.I.E.L.D. agents and use them to recruit Iron Man!
ID_OF_NA_GOLD_X10_25,Enhanced Gold Pack
ID_OF_DE_GOLD_X10_25,<color=#fff568>SAVE 25%</color> on this huge Gold offer when you BUY NOW!
ID_OF_NA_GOLD_X10_50,Mighty Gold Pack
ID_OF_DE_GOLD_X10_50,<color=#fff568>SAVE 50%</color> on this huge Gold offer.\nBUY NOW before it's gone!
ID_OF_NA_PREMORB_X10_50,Heroic Premium Orb Training Pack
ID_OF_DE_PREMORB_X10_25,Fill out your roster with 10 Premium Orbs and additional supplies for <color=#fff568>25% OFF</color>!
ID_OF_NA_PREMORBX10_25,Premium Orb Training Pack
ID_OF_DE_PREMORB_X10_50,Fill out your roster with 10 Premium Orbs and additional supplies for <color=#fff568>50% OFF</color>!
ID_OF_NA_XP_X10_25,Hefty Training Pack
ID_OF_DE_XP_X10_25,MAX OUT your favorite characters and obliterate the competition for 25% OFF!
ID_OF_NA_XP_X10_50,Massive Training Pack
ID_OF_DE_XP_X10_50,MAX OUT your favorite characters and obliterate the competition for <color=#fff568>50% OFF!</color>
ID_OF_NA_GENERIC_OFFER_1,Special Offer
ID_OF_DE_GENERIC_OFFER_1,Fortify your roster with this character and more for a limited time!
ID_OF_NA_GENERIC_OFFER_2,Special Offer
ID_OF_DE_GENERIC_OFFER_2,Fortify your roster with these characters and more for a limited time!
ID_OF_NA_GENERIC_1,Limited Time Sale
ID_OF_NA_GENERIC_2,Heroic Deal
ID_OF_NA_GENERIC_3,Exclusive Offer
ID_OF_NA_GENERIC_4,Super Savings
ID_OF_NA_GENERIC_5,Deep Discount
ID_OF_NA_GENERIC_6,Last Chance Discount
ID_OF_DE_GENERIC_1,Save big for a limited time!
ID_OF_DE_GENERIC_2,Unlock your discount before it's gone!
ID_OF_DE_GENERIC_PERC_1,Get 30% off for a limited time!
ID_OF_DE_GENERIC_PERC_2,Save 30% when you buy now!
ID_OF_DE_GENERIC_PERC_3,Buy for 30% off while you still can!
ID_OF_DE_GENERIC_VA_1,Get 2x more for a limited time!
ID_OF_DE_GENERIC_VA_2,Limited time 2x value sale!
ID_OF_DE_GENERIC_VA_3,Get 2x more while you still can!
ID_OF_NA_LEVELUP_1,Level Up Your Squad
ID_OF_DE_LEVELUP_1,Use these Training Modules and Gold to level up a character from 1 to 35. Get 30% off when you buy now!
ID_OF_NA_TAX_1,Massive Rebate Deal
ID_OF_NA_TAX_2,Hefty Rebate Deal
ID_OF_NA_TAX_3,Massive Rebate Deal
ID_OF_NA_TAX_4,Heroic Rebate Deal
ID_OF_DE_TAX_1,"Even heroes and villains need a tax break. In celebration of US Tax Day, enjoy these items at a discount for a limited time!"
ID_OF_NA_POWERUP_1,Power Up Your Squad
ID_OF_DE_POWERUP_1,Use these Ability Materials and Gold to power up your characters. Get over <color=#fff568>20%</color> off when you buy now!
ID_OF_DE_POWERUP_40,Use these Ability Materials to power up your characters. Get over <color=#fff568>40%</color> off when you buy now!
ID_OF_DE_POWERUP_50,Use these Ability Materials and Ability Orbs to power up your characters. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_DE_POWERUP_50_1,Use these Ability Materials to power up your characters. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_DE_POWERUP_50_2,Use these Ability Materials and Training Orbs to power up your characters. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_DE_POWERUP_50_3,Use these Ability Materials and Training Orb to power up your characters. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_DE_POWERUP_60,Use these Ability Materials and Ability Orbs to power up your characters. Get over <color=#fff568>60%</color> off when you buy now!
ID_OF_NA_INFINITY_OFFER_1,The Eternal Combatant Offer
ID_OF_DE_INFINITY_OFFER_1,The battle against Thanos rages on! Take the fight to The Mad Titan even further with this limited time deal!
ID_OF_NA_POWERUP_2,Power Up the Rage
ID_OF_DE_POWERUP_2_25,Use these Ability Materials and gear to power up your characters. Get <color=#fff568>over 25%</color> off when you buy now!
ID_OF_NA_MAY_1,May: Strike Force Offer A
ID_OF_NA_MAY_2,May: Strike Force Offer B
ID_OF_NA_MAY_3,May: Strike Force Offer C
ID_OF_DE_MAY_1_20,Celebrate the month of May with this amazing offer. Get <color=#fff568>over 20%</color> off when you buy now!
ID_OF_DE_MAY_1_30,Celebrate the month of May with this amazing offer. Get <color=#fff568>over 30%</color> off when you buy now!
ID_OF_DE_MAY_1_40,Celebrate the month of May with this amazing offer. Get <color=#fff568>over 40%</color> off when you buy now!
ID_OF_DE_MAY_1_50,Celebrate the month of May with this amazing offer. Get over <color=#fff568>50%</color> off when you buy now!
ID_OF_DE_MAY_1,Add the King of Wakanda to your squad with this limited time <color=#fff568>3-star Black Panther</color> offer! Use his chaining and counterattacks to pierce through competition.
ID_OF_NA_GOLD_1,Exclusive Gold Pack
ID_OF_DE_GOLD_1_00,Save big on this amazing Gold offer when you buy now!
ID_OF_DE_GOLD_1_20,Save <color=#fff568>over 20%</color> on this amazing Gold offer when you buy now!
ID_OF_DE_GOLD_1_30,Save <color=#fff568>over 30%</color> on this amazing Gold offer when you buy now!
ID_OF_DE_GOLD_1_40,Save <color=#fff568>over 40%</color> on this amazing Gold offer when you buy now!
ID_OF_NA_RAID_1,Titan Raid Offer
ID_OF_DE_RAID_1_00,Help your alliance defeat Thanos with this offer. Save big when you buy now!\n<b>*Items ignore resource capacity</b>
ID_OF_DE_RAID_1_10,Help your alliance defeat Thanos with this offer. Save <color=#fff568>over 10%</color> when you buy now!\n<b>*Items ignore resource capacity</b>
ID_OF_DE_RAID_1_20,Help your alliance defeat Thanos with this offer. Save <color=#fff568>over 20%</color> when you buy now!\n<b>*Items ignore resource capacity</b>
ID_OF_DE_INFINITY_OFFER_15,"Take the Mad Titan to the next level with this <color=#fff568>15 Shard</color> offer! "
ID_OF_DE_INFINITY_OFFER_25,Take the Mad Titan to the next level with this <color=#fff568>25 Shard</color> offer!
ID_OF_DE_INFINITY_OFFER_40,"Take the Mad Titan to the next level with this <color=#fff568>40 Shard</color> offer! "
ID_OF_NA_INFINITY_OFFER_15,The Thanos Offer
ID_OF_NA_INFINITY_OFFER_25,The Titan Eternal Offer
ID_OF_NA_INFINITY_OFFER_40,The Mad Titan Offer
ID_OF_NA_MEGAORB_1,Mega Orb Offer
ID_OF_DE_MEGAORB_1,"Unlock 50-100 shards of a marquee character, with no chance for minions!"
ID_OF_NA_MEGAORB_2,Mega Orb Sale
ID_OF_DE_MEGAORB_2,"Open now to receive 50-100 shards of a marquee character, with no chance for minions!"
ID_OF_NA_GENERIC_7,Mega Offer
ID_OF_NA_GOLD_2,Mega Gold Offer
ID_OF_NA_GOLD_3,Exclusive Gold Offer
ID_OF_DE_GOLD_2_25,<color=#fff568>Save over 25%</color> on this amazing Gold offer when you buy now!
ID_OF_DE_GOLD_2_30,<color=#fff568>Save over 30%</color> on this amazing Gold offer when you buy now!
ID_OF_DE_GOLD_2_35,<color=#fff568>Save over 35%</color> on this amazing Gold offer when you buy now!
ID_OF_DE_GOLD_3_25,<color=#fff568>Save over 25%</color> on this spectacular Gold offer.\nBuy now before it's gone!
ID_OF_DE_GOLD_3_30,<color=#fff568>Save over 30%</color> on this spectacular Gold offer.\nBuy now before it's gone!
ID_OF_DE_GOLD_3_35,<color=#fff568>Save over 35%</color> on this spectacular Gold offer.\nBuy now before it's gone!
ID_OF_NA_WELCOME_1,Welcome Commander
ID_OF_DE_WELCOME_1,Take advantage of this amazing deal to strengthen your team and stay ahead of the pack!
ID_OF_DE_MEGAORB_3,"Save <color=#fff568>over 20%</color>! Open now to receive 50-100 shards of a marquee character, with no chance for minions!"
ID_OF_DE_MEGAORB_4,"Save <color=#fff568>over 30%</color>! Open now to receive 50-100 shards of a marquee character, with no chance for minions!"
ID_OF_NA_QUAKE_OFFER_1,Elite S.H.I.E.L.D. Quake Offer
ID_OF_DE_QUAKE_OFFER_1,Save big on <color=#fff568>Quake shards</color> with this limited time offer! Power up your hero to recruit Iron Man!
ID_OF_DE_IRONMAN_1,Purchase this limited time offer for this S.H.I.E.L.D. agent and use them to recruit Iron Man!
ID_OF_DE_IRONMAN_2,Purchase this limited time offer for this elite S.H.I.E.L.D. agent and use them to recruit Iron Man!
ID_OF_DE_IRONMAN_3,Purchase this limited time offer for  S.H.I.E.L.D. agents and use them to recruit Iron Man!
ID_OF_NA_MERCRIOT_OFFER_1,Mercenary Riot Guard Offer
ID_OF_DE_MERCRIOT_OFFER_1,Save big on <color=#fff568>Mercenary Riot Guard shards</color> with this limited time offer! Strengthen your team to get tons of Gold in the Payday event.
ID_OF_DE_MERCRIOT_OFFER_2,Save big on <color=#fff568>Mercenary Riot Guard shards</color> with this limited time offer! Strengthen your team and increase your take in the Payday event.
ID_OF_NA_MERCSOLDIER_OFFER_1,Mercenary Soldier Offer
ID_OF_DE_MERCSOLDIER_OFFER_1,Save big on <color=#fff568>Mercenary Soldier shards</color> with this limited time offer! Strengthen your team to get tons of Gold in the Payday event.
ID_OF_DE_MERCSOLDIER_OFFER_2,Save big on <color=#fff568>Mercenary Soldier shards</color> with this limited time offer! Strengthen your team and increase your take in the Payday event.
ID_OF_NA_MERCSNIPER_OFFER_1,Mercenary Sniper Offer
ID_OF_DE_MERCSNIPER_OFFER_1,Save big on <color=#fff568>Mercenary Sniper shards</color> with this limited time offer! Strengthen your team to get tons of Gold in the Payday event.
ID_OF_DE_MERCSNIPER_OFFER_2,Save big on <color=#fff568>Mercenary Sniper shards</color> with this limited time offer! Strengthen your team and increase your take in the Payday event.
ID_OF_NA_MERCLIEUTENANT_OFFER_1,Mercenary Lieutenant Offer
ID_OF_DE_MERCLIEUTENANT_OFFER_1,Save big on <color=#fff568>Mercenary Lieutenant shards</color> with this limited time offer! Strengthen your team to get tons of gold in the Payday event.
ID_OF_DE_MERCLIEUTENANT_OFFER_2,Save big on <color=#fff568>Mercenary Lieutenant shards</color> with this limited time offer! Strengthen your team and increase your take in the Payday event.
ID_OF_NA_STARLORD_ROCKET_OFFER_1,Rocket Raccoon Offer
ID_OF_DE_STARLORD_ROCKET_OFFER_1,Save big on <color=#fff568>Rocket Raccoon shards</color> with this limited time offer! Power up your hero to recruit Star-Lord! *Items ignore resource capacity
ID_OF_NA_STARLORD_BRUISER_OFFER_1,Ravager Bruiser Offer
ID_OF_NA_STARLORD_BOOMER_OFFER_1,Ravager Boomer Offer
ID_OF_NA_STARLORD_STITCHER_OFFER_1,Ravager Stitcher Offer
ID_OF_NA_LE_BRUISER_OFFER_1,Ravager Offer: Bruiser
ID_OF_DE_LE_BRUISER_OFFER_1,Save big on <color=#fff568>Ravager Bruiser shards</color> with this limited time offer! Power up your hero to recruit Star-Lord! *Items ignore resource capacity
ID_OF_DE_LE_BRUISER_OFFER_2,Save big on <color=#fff568>Ravager Bruiser shards</color> with this limited time offer! Power up your hero to recruit Star-Lord!
