id,translation
ID_AR_MB_SHIELDDMG_AOE,"<color=#fff568>Air Support Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Assault shards!\n\n<color=#fff568>Air Support Orb</color>\nFor a limited time, a new Air Support Orb is available in the Store. The orb contains <color=#fff568>only S.H.I.E.L.D. Assault shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit S.H.I.E.L.D. Assault now!"
ID_AR_ES_SHIELDDMG_AOE,ENDED: Air Support Blitz
ID_AR_EB_SHIELDDMG_AOE,The Air Support Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_SHIELDDMG_AOE_CARD,Air Support
ID_AR_NA_SHIELDDMG_DEFENSE,Cover Fire
ID_AR_SM_SHIELDDMG_DEFENSE,Win S.H.I.E.L.D. Trooper Shards!
ID_AR_LM_SHIELDDMG_DEFENSE,Face off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Trooper shards!
ID_AR_MT_SHIELDDMG_DEFENSE,LIVE: Cover Fire Blitz
ID_AR_MS_SHIELDDMG_DEFENSE,Your chance to win S.H.I.E.L.D. Trooper shards!
ID_AR_MB_SHIELDDMG_DEFENSE,"<color=#fff568>Cover Fire Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Trooper shards!\n\n<color=#fff568>Cover Fire Orb</color>\nFor a limited time, a new Cover Fire Orb is available in the Store. The orb contains <color=#fff568>only S.H.I.E.L.D. Trooper shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit S.H.I.E.L.D. Trooper now!"
ID_AR_ES_SHIELDDMG_DEFENSE,ENDED: Cover Fire Blitz
ID_AR_EB_SHIELDDMG_DEFENSE,The Cover Fire Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_SHIELDDMG_DEFENSE_CARD,Cover Fire
ID_AR_NA_SHIELDSUPPORT_HEAL,Best Medic
ID_AR_SM_SHIELDSUPPORT_HEAL,Win S.H.I.E.L.D. Medic Shards!
ID_AR_LM_SHIELDSUPPORT_HEAL,Face off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Medic shards!
ID_AR_MT_SHIELDSUPPORT_HEAL,LIVE: Best Medic Blitz
ID_AR_MS_SHIELDSUPPORT_HEAL,Your chance to win S.H.I.E.L.D. Medic shards!
ID_AR_MB_SHIELDSUPPORT_HEAL,"<color=#fff568>Best Medic Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Medic shards!\n\n<color=#fff568>Best Medic Orb</color>\nFor a limited time, a new Best Medic Orb is available in the Store. The orb contains <color=#fff568>only S.H.I.E.L.D. Medic shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit S.H.I.E.L.D. Medic now!"
ID_AR_ES_SHIELDSUPPORT_HEAL,ENDED: Best Medic Blitz
ID_AR_EB_SHIELDSUPPORT_HEAL,The Best Medic Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_SHIELDSUPPORT_HEAL_CARD,Best Medic
ID_AR_NA_SHIELDSUPPORT_STEALTH,Extractor
ID_AR_SM_SHIELDSUPPORT_STEALTH,Win S.H.I.E.L.D. Operative Shards!
ID_AR_LM_SHIELDSUPPORT_STEALTH,Face off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Operative shards!
ID_AR_MT_SHIELDSUPPORT_STEALTH,LIVE: Extractor Blitz
ID_AR_MS_SHIELDSUPPORT_STEALTH,Your chance to win S.H.I.E.L.D. Operative shards!
ID_AR_MB_SHIELDSUPPORT_STEALTH,"<color=#fff568>Extractor Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Operative shards!\n\n<color=#fff568>Extractor Orb</color>\nFor a limited time, a new Extractor Orb is available in the Store. The orb contains <color=#fff568>only S.H.I.E.L.D. Operative shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit S.H.I.E.L.D. Operative now!"
ID_AR_ES_SHIELDSUPPORT_STEALTH,ENDED: Extractor Blitz
ID_AR_EB_SHIELDSUPPORT_STEALTH,The Extractor Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_SHIELDSUPPORT_STEALTH_CARD,Extractor
ID_AR_NA_SHIELDTANK_STUN,Bulwark
ID_AR_SM_SHIELDTANK_STUN,Win S.H.I.E.L.D. Security Shards!
ID_AR_LM_SHIELDTANK_STUN,Face off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Security shards!
ID_AR_MT_SHIELDTANK_STUN,LIVE: Bulwark Blitz
ID_AR_MS_SHIELDTANK_STUN,Your chance to win S.H.I.E.L.D. Security shards!
ID_AR_MB_SHIELDTANK_STUN,"<color=#fff568>Bulwark Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win S.H.I.E.L.D. Security shards!\n\n<color=#fff568>Bulwark Orb</color>\nFor a limited time, a new Bulwark Orb is available in the Store. The orb contains <color=#fff568>only S.H.I.E.L.D. Security shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit S.H.I.E.L.D. Security now!"
ID_AR_ES_SHIELDTANK_STUN,ENDED: Bulwark Blitz
ID_AR_EB_SHIELDTANK_STUN,The Bulwark Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_SHIELDTANK_STUN_CARD,Bulwark
ID_AR_NA_SHOCKER,Vibro-Smasher
ID_AR_SM_SHOCKER,Win Shocker Shards!
ID_AR_LM_SHOCKER,Face off against other players' teams to earn various milestone rewards and a chance to win Shocker shards!
ID_AR_MT_SHOCKER,LIVE: Vibro-Smasher Blitz
ID_AR_MS_SHOCKER,Your chance to win Shocker shards!
ID_AR_MB_SHOCKER,"<color=#fff568>Vibro-Smasher Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Shocker shards!\n\n<color=#fff568>Vibro-Smasher Orb</color>\nFor a limited time, a new Vibro-Smasher Orb is available in the Store. The orb contains <color=#fff568>only Shocker shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Shocker now!"
ID_AR_ES_SHOCKER,ENDED: Vibro-Smasher Blitz
ID_AR_EB_SHOCKER,The Vibro-Smasher Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_SHOCKER_CARD,Vibro-Smasher
ID_AR_NA_SHURI,Tech Ambassador
ID_AR_SM_SHURI,Win Shuri Shards!
ID_AR_LM_SHURI,Face off against other players' teams to earn various milestone rewards and a chance to win Shuri shards!
ID_AR_MT_SHURI,LIVE: Tech Ambassador Blitz
ID_AR_MS_SHURI,Your chance to win Shuri shards!
ID_AR_MB_SHURI,"<color=#fff568>Tech Ambassador Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Shuri shards!\n\n<color=#fff568>Tech Ambassador Orb</color>\nFor a limited time, a new Tech Ambassador Orb is available in the Store. The orb contains <color=#fff568>only Shuri shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Shuri now!"
ID_AR_ES_SHURI,ENDED: Tech Ambassador Blitz
ID_AR_NA_SHURI_CARD,Tech Ambassador
ID_AR_NA_SIF,Shield Maiden
ID_AR_SM_SIF,Win Sif Shards!
ID_AR_LM_SIF,Face off against other players' teams to earn various milestone rewards and a chance to win Sif shards!
ID_AR_MT_SIF,LIVE: Shield Maiden Blitz
ID_AR_MS_SIF,Your chance to win Sif shards!
ID_AR_MB_SIF,"<color=#fff568>Shield Maiden Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Sif shards!\n\n<color=#fff568>Shield Maiden Orb</color>\nFor a limited time, a new Shield Maiden Orb is available in the Store. The orb contains <color=#fff568>only Sif shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Sif now!"
ID_AR_NA_SIF_CARD,Shield Maiden
ID_AR_NA_SPIDERMAN,Web-Slinger
ID_AR_SM_SPIDERMAN,Win Spider-Man Shards!
ID_AR_LM_SPIDERMAN,Face off against other players' teams to earn various milestone rewards and a chance to win SPIDER-MAN shards!
ID_AR_MT_SPIDERMAN,LIVE: Web-Slinger Blitz
ID_AR_MS_SPIDERMAN,Your chance to win SPIDER-MAN shards.
ID_AR_MB_SPIDERMAN,"Face off against other players' teams to earn various milestone rewards and a chance to win Spider-Man shards!\n\n<color=#fff568>Web-Slinger Orb</color>\nFor a limited time, a new Web-Slinger Orb is available in the Store. The orb contains <color=#fff568>only Spider-Man shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Spider-Man now!"
ID_AR_MC_SPIDERMAN,GO!
ID_AR_ES_SPIDERMAN,ENDED: Web-Slinger Blitz
ID_AR_EB_SPIDERMAN,The Web-Slinger Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_SPIDERMAN_CARD,Web-Slinger
ID_AR_NA_SQUIRRELGIRL,SQUIRREL!
ID_AR_SM_SQUIRRELGIRL,Win Squirrel Girl Shards!
ID_AR_LM_SQUIRRELGIRL,Face off against other players' teams to earn various milestone rewards and a chance to win Squirrel Girl shards!
ID_AR_MT_SQUIRRELGIRL,LIVE: SQUIRREL! Blitz
ID_AR_MS_SQUIRRELGIRL,Your chance to win Squirrel Girl shards!
ID_AR_MB_SQUIRRELGIRL,"<color=#fff568>SQUIRREL! Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Squirrel Girl shards!\n\n<color=#fff568>SQUIRREL! Orb</color>\nFor a limited time, a new SQUIRREL! Orb is available in the Store. The orb contains <color=#fff568>only Squirrel Girl shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Squirrel Girl now!"
ID_AR_NA_SQUIRRELGIRL_CARD,SQUIRREL!
ID_AR_NA_STATURE,Big Shoes
ID_AR_SM_STATURE,Win Stature Shards!
ID_AR_LM_STATURE,Face off against other players' teams to earn various milestone rewards and a chance to win Stature shards!
ID_AR_MT_STATURE,LIVE: Big Shoes Blitz
ID_AR_MS_STATURE,Your chance to win Stature shards!
ID_AR_MB_STATURE,"<color=#fff568>Big Shoes Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Stature shards!\n\n<color=#fff568>Big Shoes Orb</color>\nFor a limited time, a new Big Shoes Orb is available in the Store. The orb contains <color=#fff568>only Stature shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Stature now!"
ID_AR_NA_STATURE_CARD,Big Shoes
ID_AR_NA_STORM,Weather Goddess
ID_AR_SM_STORM,Win Storm Shards!
ID_AR_LM_STORM,Face off against other players' teams to earn various milestone rewards and a chance to win Storm shards!
ID_AR_MT_STORM,LIVE: Weather Goddess Blitz
ID_AR_MS_STORM,Your chance to win Storm shards!
ID_AR_MB_STORM,Face off against other players' teams to earn various milestone rewards and a chance to win Storm shards!
ID_AR_ES_STORM,ENDED: Weather Goddess Blitz
ID_AR_EB_STORM,The Weather Goddess Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_STORM_CARD,Weather Goddess
ID_AR_NA_STRYFE,Bad Blood
ID_AR_SM_STRYFE,Win Stryfe Shards!
ID_AR_LM_STRYFE,Face off against other players' teams to earn various milestone rewards and a chance to win Stryfe shards!
ID_AR_MT_STRYFE,LIVE: Bad Blood Blitz
ID_AR_MS_STRYFE,Your chance to win Stryfe shards!
ID_AR_MB_STRYFE,"<color=#fff568>Bad Blood Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Stryfe shards!\n\n<color=#fff568>Bad Blood Orb</color>\nFor a limited time, a new Bad Blood Orb is available in the Store. The orb contains <color=#fff568>only Stryfe shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Stryfe now!"
ID_AR_NA_STRYFE_CARD,Bad Blood
ID_AR_NA_SWARM,Bzzzz
ID_AR_SM_SWARM,Win Swarm Shards!
ID_AR_LM_SWARM,Face off against other players' teams to earn various milestone rewards and a chance to win Swarm shards!
ID_AR_MT_SWARM,LIVE: Bzzzz Blitz
ID_AR_MS_SWARM,Your chance to win Swarm shards!
ID_AR_MB_SWARM,"<color=#fff568>Bzzzz Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Swarm shards!\n\n<color=#fff568>Bzzzz Orb</color>\nFor a limited time, a new Bzzzz Orb is available in the Store. The orb contains <color=#fff568>only Swarm shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Swarm now!"
ID_AR_NA_SWARM_CARD,Bzzzz
ID_AR_NA_SYMBIOTESPIDERMAN,Back In Black
ID_AR_SM_SYMBIOTESPIDERMAN,Win Spider-Man (Symbiote) Shards!
ID_AR_LM_SYMBIOTESPIDERMAN,Face off against other players' teams to earn various milestone rewards and a chance to win Spider-Man (Symbiote) shards!
ID_AR_MT_SYMBIOTESPIDERMAN,LIVE: Back In Black Blitz
ID_AR_MS_SYMBIOTESPIDERMAN,Your chance to win Spider-Man (Symbiote) shards!
ID_AR_MB_SYMBIOTESPIDERMAN,"<color=#fff568>Back In Black Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Spider-Man (Symbiote) shards!\n\n<color=#fff568>Back In Black Orb</color>\nFor a limited time, a new Back In Black Orb is available in the Store. The orb contains <color=#fff568>only Spider-Man (Symbiote) shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Spider-Man (Symbiote) now!"
ID_AR_NA_SYMBIOTESPIDERMAN_CARD,Back In Black
ID_AR_NA_TASKMASTER,Mimic Master
ID_AR_SM_TASKMASTER,Win Taskmaster Shards!
ID_AR_LM_TASKMASTER,Face off against other players' teams to earn various milestone rewards and a chance to win Taskmaster shards!
ID_AR_MT_TASKMASTER,LIVE: Mimic Master Blitz
ID_AR_MS_TASKMASTER,Your chance to win Taskmaster shards!
ID_AR_MB_TASKMASTER,"<color=#fff568>Mimic Master Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Taskmaster shards!\n\n<color=#fff568>Mimic Master Orb</color>\nFor a limited time, a new Mimic Master Orb is available in the Store. The orb contains <color=#fff568>only Taskmaster shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Taskmaster now!"
ID_AR_NA_TASKMASTER_CARD,Mimic Master
ID_AR_NA_TOAD,Sticky Situation
ID_AR_SM_TOAD,Win Toad Shards!
ID_AR_LM_TOAD,Face off against other players' teams to earn various milestone rewards and a chance to win Toad shards!
ID_AR_MT_TOAD,LIVE: Sticky Situation Blitz
ID_AR_MS_TOAD,Your chance to win Toad shards!
ID_AR_MB_TOAD,"<color=#fff568>Sticky Situation Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Toad shards!\n\n<color=#fff568>Sticky Situation Orb</color>\nFor a limited time, a new Sticky Situation Orb is available in the Store. The orb contains <color=#fff568>only Toad shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Toad now!"
ID_AR_NA_TOAD_CARD,Sticky Situation
ID_AR_NA_THING,Clobberin' Time
ID_AR_SM_THING,Win The Thing Shards!
ID_AR_LM_THING,Face off against other players' teams to earn various milestone rewards and a chance to win The Thing shards!
ID_AR_MT_THING,LIVE: Clobberin' Time Blitz
ID_AR_MS_THING,Your chance to win The Thing shards!
ID_AR_MB_THING,"<color=#fff568>Clobberin' Time Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win The Thing shards!\n\n<color=#fff568>Clobberin' Time Orb</color>\nFor a limited time, a new Clobberin' Time Orb is available in the Store. The orb contains <color=#fff568>only The Thing shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit The Thing now!"
ID_AR_NA_THING_CARD,Clobberin' Time
ID_AR_NA_THOR,God of Thunder
ID_AR_SM_THOR,Win Thor Shards!
ID_AR_LM_THOR,Face off against other players' teams to earn various milestone rewards and a chance to win THOR shards!
ID_AR_MT_THOR,LIVE: God of Thunder Blitz
ID_AR_MS_THOR,Your chance to win THOR shards.
ID_AR_MB_THOR,"<color=#fff568>God of Thunder Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Thor shards!\n\n<color=#fff568>God of Thunder Orb</color>\nFor a limited time, a new God of Thunder Orb is available in the Store. The orb contains <color=#fff568>only Thor shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Thor now!"
ID_AR_MC_THOR,GO!
ID_AR_ES_THOR,ENDED: God of Thunder Blitz
ID_AR_EB_THOR,The God of Thunder Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_THOR_CARD,God of Thunder
ID_AR_NA_ULTGREENGOBLIN,Oz
ID_AR_SM_ULTGREENGOBLIN,Win Green Goblin Shards!
ID_AR_LM_ULTGREENGOBLIN,Face off against other players' teams to earn various milestone rewards and a chance to win Green Goblin shards!
ID_AR_MT_ULTGREENGOBLIN,LIVE: Oz Blitz
ID_AR_MS_ULTGREENGOBLIN,Your chance to win Green Goblin shards!
ID_AR_MB_ULTGREENGOBLIN,"<color=#fff568>Oz Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Green Goblin shards!\n\n<color=#fff568>Oz Orb</color>\nFor a limited time, a new Oz Orb is available in the Store. The orb contains <color=#fff568>only Green Goblin shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Green Goblin now!"
ID_AR_ES_ULTGREENGOBLIN,ENDED: Oz Blitz
ID_AR_EB_ULTGREENGOBLIN,The Oz Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_ULTGREENGOBLIN_CARD,Oz
ID_AR_NA_ULTSPIDERMAN,Kid Arachnid
ID_AR_SM_ULTSPIDERMAN,Win Spider-Man (Miles) Shards!
ID_AR_LM_ULTSPIDERMAN,Face off against other players' teams to earn various milestone rewards and a chance to win Spider-Man (Miles) shards!
ID_AR_MT_ULTSPIDERMAN,LIVE: Kid Arachnid Blitz
ID_AR_MS_ULTSPIDERMAN,Your chance to win Spider-Man (Miles) shards!
ID_AR_MB_ULTSPIDERMAN,"<color=#fff568>Kid Arachnid Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Spider-Man (Miles) shards!\n\n<color=#fff568>Kid Arachnid Orb</color>\nFor a limited time, a new Kid Arachnid Orb is available in the Store. The orb contains <color=#fff568>only Spider-Man (Miles) shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Spider-Man (Miles) now!"
ID_AR_NA_ULTSPIDERMAN_CARD,Kid Arachnid
ID_AR_NA_VENOM,Symbiotic Terror
ID_AR_SM_VENOM,Win Venom Shards!
ID_AR_LM_VENOM,Face off against other players' teams to earn various milestone rewards and a chance to win VENOM shards!
ID_AR_MT_VENOM,LIVE: Symbiotic Terror Blitz
ID_AR_MS_VENOM,Your chance to win VENOM shards.
ID_AR_MB_VENOM,"Face off against other players' teams to earn various milestone rewards and a chance to win Venom shards!\n\n<color=#fff568>Symbiotic Terror Orb</color>\nFor a limited time, a new Symbiotic Terror Orb is available in the Store. The orb contains <color=#fff568>only Venom shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Venom now!"
ID_AR_MC_VENOM,GO!
ID_AR_ES_VENOM,ENDED: Symbiotic Terror Blitz
ID_AR_EB_VENOM,The Symbiotic Terror Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_VENOM_CARD,Symbiotic Terror
ID_AR_NA_VISION,Synthezoid
ID_AR_SM_VISION,Win Vision Shards!
ID_AR_LM_VISION,Face off against other players' teams to earn various milestone rewards and a chance to win VISION shards!
ID_AR_MT_VISION,LIVE: Synthezoid Blitz
ID_AR_MS_VISION,Your chance to win VISION shards.
ID_AR_MB_VISION,"<color=#fff568>Synthezoid Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Vision shards!\n\n<color=#fff568>Synthezoid Orb</color>\nFor a limited time, a new Synthezoid Orb is available in the Store. The orb contains <color=#fff568>only Vision shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Vision now!"
ID_AR_MC_VISION,GO!
ID_AR_ES_VISION,ENDED: Synthezoid Blitz
ID_AR_EB_VISION,The Synthezoid Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_VISION_CARD,Synthezoid
ID_AR_NA_VULTURE,Bird of Prey
ID_AR_SM_VULTURE,Win Vulture Shards!
ID_AR_LM_VULTURE,Face off against other players' teams to earn various milestone rewards and a chance to win Vulture shards!
ID_AR_MT_VULTURE,LIVE: Bird of Prey Blitz
ID_AR_MS_VULTURE,Your chance to win Vulture shards!
ID_AR_MB_VULTURE,"<color=#fff568>Bird of Prey Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Vulture shards!\n\n<color=#fff568>Bird of Prey Orb</color>\nFor a limited time, a new Bird of Prey Orb is available in the Store. The orb contains <color=#fff568>only Vulture shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Vulture now!"
ID_AR_ES_VULTURE,ENDED: Bird of Prey Blitz
ID_AR_EB_VULTURE,The Bird of Prey Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_VULTURE_CARD,Bird of Prey
ID_AR_NA_WARMACHINE,Full Salvo
ID_AR_SM_WARMACHINE,Win War Machine Shards!
ID_AR_LM_WARMACHINE,Face off against other players' teams to earn various milestone rewards and a chance to win War Machine shards!
ID_AR_MT_WARMACHINE,LIVE: Full Salvo Blitz
ID_AR_MS_WARMACHINE,Your chance to win War Machine shards!
ID_AR_MB_WARMACHINE,"<color=#fff568>Full Salvo Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win War Machine shards!\n\n<color=#fff568>Full Salvo Orb</color>\nFor a limited time, a new Full Salvo Orb is available in the Store. The orb contains <color=#fff568>only War Machine shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit War Machine now!"
ID_AR_ES_WARMACHINE,ENDED: Full Salvo Blitz
ID_AR_EB_WARMACHINE,The Full Salvo Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_WARMACHINE_CARD,Full Salvo
ID_AR_NA_WASP,Stinger
ID_AR_SM_WASP,Win Wasp Shards!
ID_AR_LM_WASP,Face off against other players' teams to earn various milestone rewards and a chance to win WASP shards!
ID_AR_MT_WASP,LIVE: Stinger Blitz
ID_AR_MS_WASP,Your chance to win WASP shards.
ID_AR_MB_WASP,"<color=#fff568>Stinger Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Wasp shards!\n\n<color=#fff568>Stinger Orb</color>\nFor a limited time, a new Stinger Orb is available in the Store. The orb contains <color=#fff568>only Wasp shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Wasp now!"
ID_AR_MC_WASP,GO!
ID_AR_ES_WASP,ENDED: Stinger Blitz
ID_AR_EB_WASP,The Stinger Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_WASP_CARD,Stinger
ID_AR_NA_WINTERSOLDIER,Bucky Barnes
ID_AR_SM_WINTERSOLDIER,Win Winter Soldier Shards!
ID_AR_LM_WINTERSOLDIER,Face off against other players' teams to earn various milestone rewards and a chance to win WINTER SOLDIER shards!
ID_AR_MT_WINTERSOLDIER,LIVE: Bucky Barnes Blitz
ID_AR_MS_WINTERSOLDIER,Your chance to win WINTER SOLDIER shards.
ID_AR_MB_WINTERSOLDIER,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>WINTER SOLDIER</color> shards!
ID_AR_MC_WINTERSOLDIER,GO!
ID_AR_ES_WINTERSOLDIER,ENDED: Bucky Barnes Blitz
ID_AR_EB_WINTERSOLDIER,The Bucky Barnes Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_WINTERSOLDIER_CARD,Bucky Barnes
ID_AR_NA_WOLVERINE,Weapon X
ID_AR_SM_WOLVERINE,Win Wolverine Shards!
ID_AR_LM_WOLVERINE,Face off against other players' teams to earn various milestone rewards and a chance to win WOLVERINE shards!
ID_AR_MT_WOLVERINE,LIVE: Weapon X Blitz
ID_AR_MS_WOLVERINE,Your chance to win WOLVERINE shards.
ID_AR_MB_WOLVERINE,Face off against other players' teams to earn various milestone rewards and a chance to win <color=#fff568>WOLVERINE</color> shards!
ID_AR_MC_WOLVERINE,GO!
ID_AR_ES_WOLVERINE,ENDED: Weapon X Blitz
ID_AR_EB_WOLVERINE,The Weapon X Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_WOLVERINE_CARD,Weapon X
ID_AR_NA_X23,Target X
ID_AR_SM_X23,Win X-23 Shards!
ID_AR_LM_X23,Face off against other players' teams to earn various milestone rewards and a chance to win X-23 shards!
ID_AR_MT_X23,LIVE: Target X Blitz
ID_AR_MS_X23,Your chance to win X-23 shards!
ID_AR_MB_X23,"<color=#fff568>Target X Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win X-23 shards!\n\n<color=#fff568>Target X Orb</color>\nFor a limited time, a new Target X Orb is available in the Store. The orb contains <color=#fff568>only X-23 shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit X-23 now!"
ID_AR_NA_X23_CARD,Target X
ID_AR_NA_YELLOWJACKET,Sharp Sting
ID_AR_SM_YELLOWJACKET,Win Yellowjacket Shards!
ID_AR_LM_YELLOWJACKET,Face off against other players' teams to earn various milestone rewards and a chance to win Yellowjacket shards!
ID_AR_MT_YELLOWJACKET,LIVE: Sharp Sting Blitz
ID_AR_MS_YELLOWJACKET,Your chance to win Yellowjacket shards!
ID_AR_MB_YELLOWJACKET,"<color=#fff568>Sharp Sting Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Yellowjacket shards!\n\n<color=#fff568>Sharp Sting Orb</color>\nFor a limited time, a new Sharp Sting Orb is available in the Store. The orb contains <color=#fff568>only Yellowjacket shards</color> and guarantees at least 6 shards with a chance to earn <color=#fff568>up to 180</color>! Recruit Yellowjacket now!"
ID_AR_NA_YELLOWJACKET_CARD,Sharp Sting
ID_AR_NA_YONDU,Centaurian Hunter
ID_AR_SM_YONDU,Win Yondu Shards!
ID_AR_LM_YONDU,Face off against other players' teams to earn various milestone rewards and a chance to win YONDU shards!
ID_AR_MT_YONDU,LIVE: Centaurian Hunter Blitz
ID_AR_MS_YONDU,Your chance to win YONDU shards.
ID_AR_MB_YONDU,"<color=#fff568>Centaurian Hunter Blitz</color>\nFace off against other players' teams to earn various milestone rewards and a chance to win Yondu shards!\n\n<color=#fff568>Centaurian Hunter Orb</color>\nFor a limited time, a new Centaurian Hunter Orb is available in the Store. The orb contains <color=#fff568>only Yondu shards</color> and guarantees at least 6 shards with a chance to win <color=#fff568>up to 180</color>! Recruit Yondu now!"
ID_AR_MC_YONDU,GO!
ID_AR_ES_YONDU,ENDED: Centaurian Hunter Blitz has ended
ID_AR_EB_YONDU,The Centaurian Hunter Blitz has ended; visit <color=#fff568>BLITZ</color> to collect your rewards.
ID_AR_NA_YONDU_CARD,Centaurian Hunter
ID_AR_NA_YOYO,Slingshot
ID_AR_SM_YOYO,Win Yo-Yo Shards!
ID_AR_LM_YOYO,Face off against other players' teams to earn various milestone rewards and a chance to win Yo-Yo shards!
ID_AR_MT_YOYO,LIVE: Slingshot Blitz
